@relation 'train_RF.arff-weka.filters.unsupervised.attribute.Remove-R1-3,11-12,25-28,33-35,37-weka.filters.unsupervised.attribute.AddExpression-Ea12-a1-Ndiff1_x-weka.filters.unsupervised.attribute.AddExpression-Ea14-a1-Ndiff2_x-weka.filters.unsupervised.attribute.AddExpression-Ea16-a1-Ndiff3_x-weka.filters.unsupervised.attribute.AddExpression-Ea18-a1-Ndiff4_x-weka.filters.unsupervised.attribute.AddExpression-Ea13-a2-Ndiff1_y-weka.filters.unsupervised.attribute.AddExpression-Ea15-a2-Ndiff2_y-weka.filters.unsupervised.attribute.AddExpression-Ea17-a2-Ndiff3_y-weka.filters.unsupervised.attribute.AddExpression-Ea19-a2-Ndiff4_y-weka.filters.unsupervised.attribute.Remove-R12-23-weka.filters.unsupervised.attribute.Reorder-Rfirst-11,13-last,12'

@attribute pacman_pos_x numeric
@attribute pacman_pos_y numeric
@attribute legal_North {False,True}
@attribute legal_South {False,True}
@attribute legal_East {False,True}
@attribute legal_West {False,True}
@attribute legal_Stop {False,True}
@attribute ghost1_alive {False,True}
@attribute ghost2_alive {False,True}
@attribute ghost3_alive {False,True}
@attribute ghost4_alive {False,True}
@attribute diff1_x numeric
@attribute diff2_x numeric
@attribute diff3_x numeric
@attribute diff4_x numeric
@attribute diff1_y numeric
@attribute diff2_y numeric
@attribute diff3_y numeric
@attribute diff4_y numeric
@attribute pacman_action {East,North,South,Stop,West,None}

@data
3,3,True,False,True,False,True,False,True,True,True,-2,8,6,15,-1,2,2,6,East
4,3,False,True,True,True,True,False,True,True,True,-3,6,5,13,0,2,3,6,East
5,3,False,False,True,True,True,False,True,True,True,-4,4,5,11,0,2,3,6,East
6,3,True,True,True,True,True,False,True,True,True,-5,3,4,9,-1,3,3,6,North
6,4,True,True,False,False,True,False,True,True,True,-5,3,3,9,-2,1,2,4,North
6,5,True,True,False,True,True,False,True,True,True,-5,2,4,9,-2,0,1,4,North
6,6,True,True,False,False,True,False,True,True,True,-5,2,4,9,-4,-1,0,3,North
6,7,True,True,True,True,True,False,True,True,True,-5,3,3,10,-4,-2,-1,2,East
7,7,False,False,True,True,True,False,True,True,True,-6,1,2,10,-4,-2,-1,2,East
8,7,False,False,True,True,True,False,True,True,True,-7,1,1,8,-4,-2,0,2,East
9,7,False,True,True,True,True,False,True,False,True,-8,1,-3,7,-4,-2,-6,2,East
10,7,False,True,True,True,True,False,True,False,True,-9,1,-4,6,-3,-2,-5,2,South
10,6,True,True,False,True,True,False,True,False,True,-9,1,-4,6,-1,-1,-4,3,South
10,5,True,False,True,True,True,False,False,False,True,-9,-7,-4,6,1,-4,-4,4,North
10,6,True,True,False,True,True,False,False,False,True,-9,-6,-3,5,0,-5,-5,3,North
10,7,False,True,True,True,True,False,False,False,True,-9,-6,-2,5,0,-5,-6,1,East
11,7,False,False,True,True,True,False,False,False,True,-10,-7,-3,4,1,-5,-6,1,East
12,7,False,False,True,True,True,False,False,False,True,-11,-8,-3,3,2,-4,-6,2,East
13,7,True,True,True,True,True,False,False,False,True,-12,-10,-4,3,2,-4,-6,2,East
14,7,False,False,True,True,True,False,False,False,True,-13,-10,-6,1,1,-4,-6,2,East
15,7,True,False,True,True,True,False,False,False,True,-14,-11,-6,0,1,-4,-6,2,North
15,8,True,True,False,False,True,False,False,False,True,-14,-11,-5,1,1,-6,-7,1,North
15,9,False,True,True,False,True,False,False,False,True,-14,-11,-6,2,-1,-7,-8,0,East
13,12,True,True,True,True,True,True,True,True,True,-5,-5,7,7,5,7,5,7,West
12,12,True,True,True,True,True,True,True,True,True,-4,-4,8,8,6,6,6,7,West
11,12,True,False,True,True,True,True,True,True,True,-2,-3,9,9,6,7,6,6,West
10,12,True,False,True,True,True,True,True,True,True,-1,-3,9,9,5,7,6,6,West
9,12,True,False,True,True,True,True,True,True,True,0,-2,10,10,5,7,7,5,North
9,13,False,True,True,True,True,True,True,True,True,1,-2,10,10,4,6,5,5,West
8,13,False,True,True,True,True,True,True,True,True,3,-1,11,12,4,6,6,5,West
7,13,False,True,True,True,True,True,True,True,True,3,0,13,12,4,5,6,5,West
6,13,True,True,True,True,True,True,True,True,True,4,2,14,13,4,5,6,5,North
6,14,True,True,False,True,True,True,True,True,True,5,2,15,13,3,5,5,5,North
6,15,False,True,True,True,True,True,True,True,True,4,2,15,13,2,3,4,4,West
5,15,True,True,True,True,True,True,True,True,True,6,3,16,14,2,4,3,3,North
5,16,True,True,False,True,True,True,True,True,True,6,4,16,14,2,3,2,3,North
5,17,True,True,True,True,True,True,True,True,True,6,4,15,13,0,1,1,2,East
6,17,True,False,True,True,True,True,True,True,True,5,3,15,12,0,2,1,1,East
7,17,True,False,True,True,True,True,True,True,True,5,1,15,11,0,2,1,2,East
8,17,True,False,True,True,True,True,True,True,True,3,0,15,10,0,1,1,1,North
8,18,True,True,True,True,True,True,False,True,True,3,-5,15,9,0,-17,1,0,East
9,18,True,True,True,True,True,True,False,True,True,2,-6,15,7,-1,-17,1,0,East
10,18,True,True,True,True,True,True,False,True,True,0,-7,13,6,-1,-17,1,-1,South
10,17,True,False,True,True,True,False,False,True,True,-9,-7,13,7,-16,-16,3,0,East
11,17,True,False,True,True,True,False,False,True,True,-10,-8,12,6,-16,-16,3,0,East
12,17,True,False,False,True,True,False,False,True,True,-11,-9,11,5,-16,-16,2,0,North
12,18,True,True,True,True,True,False,False,True,True,-11,-9,11,5,-17,-17,2,-1,East
13,18,False,False,True,True,True,False,False,True,True,-12,-10,10,3,-17,-17,2,-1,East
14,18,False,False,True,True,True,False,False,True,True,-13,-11,9,3,-17,-17,2,-1,East
15,18,True,True,True,True,True,False,False,True,True,-14,-12,8,2,-17,-17,3,0,East
16,18,True,True,True,True,True,False,False,True,False,-15,-13,7,-9,-17,-17,2,-17,East
17,18,True,True,True,True,True,False,False,True,False,-16,-14,6,-10,-17,-17,1,-17,East
18,18,True,True,True,True,True,False,False,True,False,-17,-15,5,-11,-17,-17,1,-17,East
19,18,True,True,True,True,True,False,False,True,False,-18,-16,3,-12,-17,-17,1,-17,East
20,18,True,True,True,True,True,False,False,True,False,-19,-17,3,-13,-17,-17,1,-17,East
21,18,True,True,True,True,True,False,False,True,False,-20,-18,2,-14,-17,-17,0,-17,East
22,18,True,True,True,True,True,False,False,True,False,-21,-19,1,-15,-17,-17,1,-17,East
23,18,True,True,True,True,True,False,False,True,False,-22,-20,-1,-16,-17,-17,1,-17,West
22,18,True,True,True,True,True,False,False,True,False,-21,-19,-1,-15,-17,-17,1,-17,West
21,18,True,True,True,True,True,False,False,True,False,-20,-18,1,-14,-17,-17,1,-17,East
22,18,True,True,True,True,True,False,False,True,False,-21,-19,0,-15,-17,-17,1,-17,North
9,1,False,False,True,True,True,True,True,True,True,-1,0,1,2,6,6,6,6,West
8,1,False,False,True,True,True,True,True,True,True,-1,0,1,3,6,6,6,6,West
7,1,False,False,True,True,True,True,True,True,True,-1,0,2,4,6,6,7,6,West
6,1,True,False,True,False,True,True,True,True,True,1,1,4,5,6,6,7,6,North
6,2,True,True,False,False,True,True,True,True,True,2,1,4,5,5,5,5,5,North
6,3,True,True,True,True,True,True,True,True,True,2,2,4,5,4,4,5,4,North
6,4,True,True,False,True,True,True,True,True,True,3,3,4,5,3,3,5,3,North
6,5,True,True,False,True,True,True,True,True,True,3,3,4,4,2,3,3,2,North
6,6,True,True,False,True,True,True,True,True,True,2,3,4,4,1,3,2,2,North
6,7,True,True,True,True,True,True,True,True,True,2,4,4,3,0,2,1,1,East
7,7,False,False,True,True,True,True,True,True,True,2,3,2,2,0,3,1,0,East
8,7,False,False,True,True,True,True,True,True,True,1,2,2,1,1,2,1,1,East
9,7,True,False,True,True,True,True,True,True,False,0,1,0,-2,1,3,1,-6,North
9,8,True,True,True,False,True,False,True,False,False,-7,1,-5,-3,-7,1,-7,-7,East
10,8,True,True,False,True,True,False,True,False,False,-7,-1,-6,-4,-7,1,-7,-7,West
9,8,True,True,True,False,True,False,True,False,False,-6,1,-5,-3,-7,1,-6,-6,East
10,8,True,True,False,True,True,False,True,False,False,-6,-1,-6,-4,-7,1,-5,-6,West
9,8,True,True,True,False,True,False,True,False,False,-5,1,-5,-3,-7,1,-5,-7,East
10,8,True,True,False,True,True,False,True,False,False,-6,0,-6,-4,-7,1,-6,-6,North
2,3,False,False,True,True,True,True,True,True,True,-1,3,3,5,-2,-2,-1,0,West
1,3,False,True,True,False,True,True,True,True,True,1,4,4,6,-2,-1,0,0,South
1,2,True,True,False,False,True,True,True,True,True,0,4,3,5,-1,1,1,1,South
1,1,True,False,True,False,True,False,True,True,True,0,5,4,6,0,2,2,2,East
2,1,False,False,True,True,True,False,True,True,True,-1,3,3,4,1,2,1,2,East
3,1,True,False,True,True,True,False,True,True,True,-2,2,2,3,2,1,2,2,East
5,1,True,False,False,True,True,False,True,True,True,-4,0,-1,2,2,1,2,2,North
1,11,False,True,True,False,True,True,True,True,True,5,5,7,13,-6,-2,0,-5,East
2,11,False,False,True,True,True,True,True,True,True,5,4,5,12,-6,-1,0,-5,East
3,11,False,False,True,True,True,True,True,True,True,5,3,4,11,-6,0,0,-5,East
4,11,False,False,True,True,True,True,True,True,True,4,1,3,10,-5,0,0,-4,East
5,11,False,True,True,True,True,True,False,True,True,4,-2,3,9,-5,-10,0,-3,East
6,11,False,True,True,True,True,True,False,True,True,2,-3,2,9,-5,-10,0,-3,East
7,11,False,False,True,True,True,True,False,True,True,1,-4,2,8,-5,-10,0,-4,East
8,11,False,False,True,True,True,True,False,True,True,1,-5,1,8,-5,-10,0,-4,East
9,11,False,False,True,True,True,True,False,False,True,1,-6,-4,7,-5,-10,-10,-3,East
10,11,False,True,True,True,True,True,False,False,True,0,-7,-5,7,-4,-10,-10,-3,South
10,10,True,True,True,False,True,True,False,False,True,0,-7,-5,7,-4,-9,-9,-2,South
10,9,True,True,True,True,True,True,False,False,True,-1,-7,-5,6,-3,-8,-8,-1,West
9,9,False,True,True,True,True,True,False,False,True,1,-6,-4,6,-3,-8,-8,-1,East
10,9,True,True,True,True,True,True,False,False,True,0,-7,-5,5,-3,-8,-8,-1,South
10,8,True,True,False,True,True,True,False,False,True,0,-7,-5,6,-1,-7,-7,0,South
10,7,True,True,False,True,True,False,False,False,True,-9,-7,-5,7,-6,-6,-6,1,North
10,8,True,True,False,True,True,False,False,False,True,-9,-7,-5,7,-7,-7,-7,0,North
10,9,True,True,True,True,True,False,False,False,True,-9,-7,-5,7,-8,-8,-8,0,East
11,9,True,False,True,True,True,False,False,False,True,-10,-8,-6,6,-8,-8,-8,0,East
12,9,False,True,True,True,True,False,False,False,True,-11,-9,-7,6,-8,-8,-8,0,East
13,9,False,True,True,True,True,False,False,False,True,-12,-10,-8,4,-8,-8,-8,0,East
14,9,True,True,True,True,True,False,False,False,True,-13,-11,-9,3,-8,-8,-8,0,East
15,9,False,True,True,True,True,False,False,False,True,-14,-12,-10,2,-8,-8,-8,0,East
1,11,False,True,True,False,True,True,True,True,True,5,5,7,13,-6,-2,0,-5,East
2,11,False,False,True,True,True,True,True,True,True,3,3,5,12,-6,-2,0,-5,East
3,11,False,False,True,True,True,True,True,True,True,1,1,3,11,-6,-2,0,-5,East
4,11,False,False,True,True,True,True,True,True,True,0,-1,2,10,-7,-2,-1,-5,East
5,11,False,True,True,True,True,True,True,True,True,-1,-2,0,9,-8,-2,-1,-4,South
5,10,True,True,True,False,True,True,True,False,True,-1,-2,0,9,-7,-2,-9,-2,South
5,9,True,True,True,True,True,True,True,False,True,0,-2,0,9,-6,-2,-8,-1,West
4,9,False,True,True,True,True,True,True,False,True,0,-1,1,10,-6,-2,-8,0,West
3,9,False,True,True,True,True,True,True,False,True,1,0,2,11,-5,-1,-8,0,South
3,8,True,True,True,True,True,True,False,False,True,1,0,2,11,-4,-7,-7,0,South
3,7,True,False,True,True,True,True,False,False,True,0,0,2,11,-3,-6,-6,0,West
2,7,True,False,True,True,True,True,False,False,True,2,1,3,12,-3,-6,-6,1,West
1,7,True,True,True,False,True,True,False,False,True,2,2,4,14,-3,-6,-6,1,South
1,6,True,True,False,False,True,True,False,False,True,3,2,4,14,-2,-5,-5,1,South
1,5,True,True,True,False,True,True,False,False,True,3,2,4,15,-1,-4,-4,2,East
2,5,False,True,True,True,True,True,False,False,True,2,1,3,15,0,-4,-4,2,East
3,5,False,True,True,True,True,True,False,False,True,1,0,2,15,0,-4,-4,2,East
4,5,False,True,True,True,True,False,False,False,True,-3,-1,1,14,-4,-4,-4,1,East
5,5,False,True,True,True,True,False,False,False,True,-4,-2,0,13,-4,-4,-4,2,East
6,5,False,True,True,True,True,False,False,False,True,-5,-3,-1,12,-4,-4,-4,3,East
7,5,False,True,True,True,True,False,False,False,True,-6,-4,-2,11,-4,-4,-4,4,East
8,5,True,True,True,True,True,False,False,False,True,-7,-5,-3,10,-4,-4,-4,5,East
9,5,True,True,True,True,True,False,False,False,True,-8,-6,-4,9,-4,-4,-4,5,East
10,5,True,True,True,True,True,False,False,False,True,-9,-7,-5,8,-4,-4,-4,5,East
11,5,False,True,True,True,True,False,False,False,True,-10,-8,-6,7,-4,-4,-4,4,East
12,5,False,False,True,True,True,False,False,False,True,-11,-9,-7,6,-4,-4,-4,3,East
13,5,False,True,True,True,True,False,False,False,True,-12,-10,-8,5,-4,-4,-4,4,East
14,5,True,True,True,True,True,False,False,False,True,-13,-11,-9,4,-4,-4,-4,4,East
15,5,False,True,True,True,True,False,False,False,True,-14,-12,-10,3,-4,-4,-4,5,East
16,5,False,True,True,True,True,False,False,False,True,-15,-13,-11,2,-4,-4,-4,4,East
17,5,False,True,True,True,True,False,False,False,True,-16,-14,-12,1,-4,-4,-4,4,East
18,5,True,True,False,True,True,False,False,False,True,-17,-15,-13,0,-4,-4,-4,3,North
18,6,True,True,False,False,True,False,False,False,True,-17,-15,-13,0,-5,-5,-5,2,North
18,7,True,True,False,True,True,False,False,False,True,-17,-15,-13,-1,-6,-6,-6,1,West
17,7,True,False,True,True,True,False,False,False,True,-16,-14,-12,-1,-6,-6,-6,1,West
14,1,False,False,True,True,True,True,True,True,True,-4,-1,0,3,12,12,12,12,East
15,1,True,False,True,True,True,True,True,True,True,-5,-2,-1,2,12,12,12,12,North
15,2,True,True,False,False,True,True,True,True,True,-5,-2,-1,2,11,11,11,11,North
15,3,False,True,True,False,True,True,True,True,True,-5,-2,-1,2,10,10,10,10,East
16,3,False,False,True,True,True,True,True,True,True,-6,-3,-2,1,10,10,10,10,East
17,3,False,False,True,True,True,True,True,True,True,-7,-4,-3,0,10,10,10,10,East
18,3,True,False,False,True,True,True,True,True,True,-8,-5,-4,-1,10,10,10,10,North
18,4,True,True,False,False,True,True,True,True,True,-8,-5,-4,-1,9,9,9,9,North
18,5,True,True,False,False,True,True,True,True,True,-8,-5,-4,-1,8,8,8,8,North
18,6,False,True,True,True,True,True,True,True,True,-8,-5,-4,-1,7,7,7,7,East
19,6,False,False,True,True,True,True,True,True,True,-9,-6,-5,-2,7,7,7,7,East
20,6,False,False,True,True,True,True,True,True,True,-10,-7,-6,-3,7,7,7,7,East
21,6,True,True,False,True,True,True,True,True,True,-11,-8,-7,-4,7,7,7,7,North
21,7,True,True,False,False,True,True,True,True,True,-11,-8,-7,-4,6,6,6,6,North
21,8,True,True,False,False,True,True,True,True,True,-11,-8,-7,-4,5,5,5,5,North
21,9,True,True,True,True,True,True,True,True,True,-11,-8,-7,-4,4,4,4,4,West
20,9,False,False,True,True,True,True,True,True,True,-10,-7,-6,-3,4,4,4,4,West
19,9,True,False,True,True,True,True,True,True,True,-9,-6,-5,-2,4,4,4,4,North
19,10,True,True,False,False,True,True,True,True,True,-9,-6,-5,-2,3,3,3,3,North
19,11,True,True,False,True,True,True,True,True,True,-9,-6,-5,-2,2,2,2,2,North
19,12,True,True,False,False,True,True,True,True,True,-9,-6,-5,-2,1,1,1,1,North
19,13,True,True,True,False,True,True,True,True,True,-9,-6,-5,-2,0,0,0,0,North
19,14,True,True,False,False,True,True,True,True,True,-9,-6,-5,-2,-1,-1,-1,-1,North
19,15,False,True,False,True,True,True,True,True,True,-9,-6,-5,-2,-2,-2,-2,-2,West
18,15,False,False,True,True,True,True,True,True,True,-8,-5,-4,-1,-2,-2,-2,-2,West
17,15,False,False,True,True,True,True,True,True,True,-7,-4,-3,0,-2,-2,-2,-2,West
16,15,False,False,True,True,True,True,True,True,True,-6,-3,-2,1,-2,-2,-2,-2,West
15,15,True,False,True,True,True,True,True,True,True,-5,-2,-1,2,-2,-2,-2,-2,West
14,15,False,True,True,True,True,True,True,True,True,-4,-1,0,3,-2,-2,-2,-2,South
14,14,True,True,False,True,True,True,True,True,True,-4,-1,0,3,-1,-1,-1,-1,South
14,13,True,False,True,True,True,True,True,False,True,-4,-1,-9,3,0,0,-12,0,West
13,13,True,False,True,True,True,True,False,False,True,-3,-10,-8,4,0,-12,-12,0,West
12,13,False,False,True,True,True,True,False,False,True,-2,-9,-7,5,0,-12,-12,0,West
11,13,False,False,True,True,True,True,False,False,True,-1,-8,-6,6,0,-12,-12,0,West
10,13,False,False,True,False,True,False,False,False,True,-9,-7,-5,7,-12,-12,-12,0,East
11,13,False,False,True,True,True,False,False,False,True,-10,-8,-6,6,-12,-12,-12,0,East
12,13,False,False,True,True,True,False,False,False,True,-11,-9,-7,5,-12,-12,-12,0,East
13,13,True,False,True,True,True,False,False,False,True,-12,-10,-8,4,-12,-12,-12,0,East
14,13,True,False,True,True,True,False,False,False,True,-13,-11,-9,3,-12,-12,-12,0,East
15,13,False,False,True,True,True,False,False,False,True,-14,-12,-10,2,-12,-12,-12,0,East
16,13,False,False,True,True,True,False,False,False,True,-15,-13,-11,1,-12,-12,-12,0,East
1,18,False,True,True,False,True,True,True,True,True,4,10,16,24,-9,-15,-12,-5,South
1,17,True,True,False,False,True,True,True,True,True,4,10,17,24,-8,-13,-11,-4,South
1,16,True,True,True,False,True,True,True,True,True,5,9,16,24,-7,-12,-10,-3,South
1,15,True,True,True,False,True,True,True,True,True,4,9,16,24,-6,-12,-10,-2,South
1,14,True,True,True,False,True,True,True,True,True,4,9,16,24,-4,-11,-10,0,South
1,13,True,True,False,False,True,True,True,True,True,4,9,16,24,-3,-9,-9,0,South
1,12,True,True,True,False,True,True,True,True,True,4,9,16,24,-3,-9,-8,2,South
1,11,True,True,False,False,True,True,True,True,True,4,9,16,24,-1,-7,-6,3,South
1,10,True,True,False,False,True,True,True,True,True,3,9,16,24,0,-6,-4,3,South
1,9,True,True,False,False,True,True,True,True,True,4,8,16,24,1,-5,-4,5,South
1,8,True,True,False,False,True,True,True,True,True,3,8,16,24,2,-4,-3,7,South
1,7,True,True,False,False,True,True,True,True,True,2,8,16,24,3,-4,-1,9,South
1,6,True,True,True,False,True,True,True,True,True,2,9,15,24,4,-3,0,9,East
2,6,False,True,True,True,True,True,True,True,True,1,7,13,23,4,-3,0,10,East
3,6,True,True,True,True,True,True,True,True,True,0,5,12,21,3,-3,0,10,North
3,7,True,True,True,False,True,True,True,True,True,1,5,13,20,2,-4,-1,9,East
4,7,True,True,True,True,True,True,True,True,True,0,4,12,19,1,-4,-1,9,North
4,8,True,True,True,True,True,False,True,True,True,-3,4,12,19,-7,-4,-2,7,East
5,8,True,True,True,True,True,False,True,True,True,-4,4,12,18,-7,-4,-2,7,East
6,8,True,True,False,True,True,False,True,True,True,-5,2,11,16,-7,-4,-2,7,South
6,7,True,True,False,True,True,False,True,True,True,-5,2,11,16,-6,-3,-1,8,South
6,6,True,False,True,True,True,False,True,True,True,-5,2,10,16,-5,-2,0,8,East
7,6,False,False,True,True,True,False,True,True,True,-6,1,9,16,-5,-2,0,8,East
8,6,True,True,True,True,True,False,True,True,True,-7,1,7,14,-5,-2,0,8,East
9,6,True,True,True,True,True,False,True,True,True,-8,-1,7,13,-5,-2,0,7,West
8,6,True,True,True,True,True,False,True,True,True,-7,0,8,14,-5,-1,0,8,South
8,5,True,True,True,False,True,False,False,True,True,-7,-5,8,14,-4,-4,1,8,East
9,5,True,True,True,True,True,False,False,True,True,-8,-6,7,13,-4,-4,1,9,East
10,5,True,True,True,True,True,False,False,True,True,-9,-7,7,13,-4,-4,1,9,East
11,5,True,True,False,True,True,False,False,True,True,-10,-8,7,12,-4,-4,1,9,North
11,6,True,True,False,True,True,False,False,True,True,-10,-8,7,12,-5,-5,-1,7,North
11,7,True,True,False,True,True,False,False,True,True,-10,-8,6,11,-6,-6,-2,6,North
11,8,True,True,False,True,True,False,False,True,True,-10,-8,7,11,-7,-7,-3,5,North
11,9,True,True,False,True,True,False,False,True,True,-10,-8,6,12,-8,-8,-4,4,North
11,10,True,True,False,True,True,False,False,True,True,-10,-8,6,12,-9,-9,-4,4,North
11,11,True,True,False,True,True,False,False,True,True,-10,-8,5,12,-10,-10,-5,4,North
11,12,False,True,True,True,True,False,False,True,True,-10,-8,4,12,-11,-11,-6,3,East
12,12,False,False,True,True,True,False,False,True,True,-11,-9,3,10,-11,-11,-6,3,East
13,12,False,True,True,True,True,False,False,True,True,-12,-10,1,8,-11,-11,-6,3,East
14,12,True,True,True,True,True,False,False,True,True,-13,-11,0,7,-11,-11,-5,4,South
14,11,True,True,True,True,True,False,False,True,True,-13,-11,0,7,-10,-10,-3,6,South
14,10,True,True,True,True,True,False,False,True,True,-13,-11,0,7,-9,-9,-3,8,South
14,9,True,True,False,True,True,False,False,True,True,-13,-11,0,6,-8,-8,-2,9,South
14,8,True,True,True,True,True,False,False,True,True,-13,-11,0,6,-7,-7,-2,9,South
14,7,True,True,False,True,True,False,False,False,True,-13,-11,-9,6,-6,-6,-6,11,North
14,8,True,True,True,True,True,False,False,False,True,-13,-11,-9,5,-7,-7,-7,10,North
14,9,True,True,False,True,True,False,False,False,True,-13,-11,-9,4,-8,-8,-8,9,North
14,10,True,True,True,True,True,False,False,False,True,-13,-11,-9,4,-9,-9,-9,7,East
15,10,True,False,True,True,True,False,False,False,True,-14,-12,-10,2,-9,-9,-9,7,East
16,10,True,False,True,True,True,False,False,False,True,-15,-13,-11,0,-9,-9,-9,7,North
16,11,True,True,True,True,True,False,False,False,True,-15,-13,-11,0,-10,-10,-10,5,North
16,12,False,True,True,True,True,False,False,False,True,-15,-13,-11,1,-11,-11,-11,4,East
17,12,True,True,True,True,True,False,False,False,True,-16,-14,-12,0,-11,-11,-11,4,North
17,13,True,True,True,False,True,False,False,False,True,-16,-14,-12,0,-12,-12,-12,2,North
17,14,True,True,True,True,True,False,False,False,True,-16,-14,-12,0,-13,-13,-13,2,North
17,15,True,True,False,True,True,False,False,False,True,-16,-14,-12,-1,-14,-14,-14,1,West
4,3,False,False,True,True,True,True,True,True,True,-3,-1,0,10,-1,-2,-2,-1,West
3,3,False,False,True,True,True,True,True,True,True,-2,0,2,11,-2,-2,-2,-1,West
2,3,False,False,True,True,True,True,True,True,True,-1,0,3,12,-2,-2,-2,0,West
1,3,False,True,True,False,True,True,True,True,True,1,0,5,13,-2,-2,-2,-1,South
1,2,True,True,False,False,True,True,True,True,True,0,0,5,13,-1,-1,-1,0,South
1,1,True,False,True,False,True,False,False,True,True,0,1,6,13,0,0,0,2,East
2,1,False,False,True,True,True,False,False,True,True,-1,2,6,11,1,0,0,2,East
3,1,False,False,True,True,True,False,False,True,True,-2,2,6,10,1,0,0,2,East
4,1,False,False,True,True,True,False,False,True,True,-3,2,5,9,0,0,0,2,East
5,1,False,False,True,True,True,False,False,True,True,-4,2,4,7,0,0,0,2,East
6,1,False,False,True,True,True,False,False,True,True,-5,-3,4,7,0,0,0,2,East
7,1,False,False,True,True,True,False,False,True,True,-6,-5,3,6,0,0,0,2,East
8,1,False,False,True,True,True,False,False,True,True,-6,-5,1,4,0,0,0,2,East
9,1,True,False,True,True,True,False,False,False,True,-8,-5,-3,3,0,0,0,2,North
9,2,True,True,False,False,True,False,False,False,True,-7,-6,-3,4,-1,-1,-1,1,North
9,3,False,True,True,True,True,False,False,False,True,-8,-7,-3,5,-2,-2,-2,0,East
10,3,False,False,True,True,True,False,False,False,True,-8,-7,-5,4,-2,-2,-2,-1,East
11,3,False,False,True,True,True,False,False,False,True,-9,-7,-7,3,-2,-2,-2,-2,East
12,3,False,False,True,True,True,False,False,False,True,-11,-7,-9,2,-2,-2,-2,-2,East
13,3,False,False,True,True,True,False,False,False,True,-12,-7,-9,1,-2,-2,-2,-2,East
14,3,False,True,False,True,True,False,False,False,True,-13,-8,-10,0,-2,-2,-2,-1,South
14,2,True,True,False,False,True,False,False,False,True,-13,-9,-9,0,0,-1,-1,-1,South
14,1,True,False,False,True,True,False,False,False,True,-13,-10,-10,-1,0,0,0,0,West
14,1,False,False,True,True,True,True,True,True,True,-4,-1,0,3,12,12,12,12,East
15,1,True,False,True,True,True,True,True,True,True,-5,-1,-1,2,12,12,12,12,North
15,2,True,True,False,False,True,True,True,True,True,-5,0,-1,1,11,11,12,11,North
15,3,False,True,True,False,True,True,True,True,True,-5,1,-2,0,10,10,11,10,East
16,3,False,False,True,True,True,True,True,True,True,-6,1,-3,0,10,10,10,10,East
17,3,False,False,True,True,True,True,True,True,True,-6,-1,-4,-1,10,10,10,10,East
18,3,True,False,False,True,True,True,True,True,True,-7,-3,-4,-1,10,10,10,10,North
18,4,True,True,False,False,True,True,True,True,True,-7,-2,-3,-1,9,9,9,9,North
18,5,True,True,False,False,True,True,True,True,True,-6,-1,-4,-1,8,8,8,8,North
18,6,False,True,True,True,True,True,True,True,True,-6,-1,-3,-1,7,7,7,7,East
19,6,False,False,True,True,True,True,True,True,True,-8,-3,-4,-3,7,7,7,7,East
20,6,False,False,True,True,True,True,True,True,True,-10,-5,-5,-4,7,7,7,7,East
21,6,True,True,False,True,True,True,True,True,True,-11,-7,-5,-4,7,7,7,7,North
21,7,True,True,False,False,True,True,True,True,True,-10,-8,-4,-4,6,6,6,6,North
21,8,True,True,False,False,True,True,True,True,True,-11,-9,-5,-5,5,5,5,5,North
21,9,True,True,True,True,True,True,True,True,True,-10,-10,-6,-6,4,4,4,4,West
20,9,False,False,True,True,True,True,True,True,True,-9,-9,-4,-6,4,4,4,4,West
19,9,True,False,True,True,True,True,True,True,True,-9,-8,-3,-6,4,4,4,4,North
19,10,True,True,False,False,True,True,True,True,True,-9,-8,-4,-5,3,3,3,3,North
19,11,True,True,False,True,True,True,True,True,True,-8,-8,-3,-5,2,2,2,2,North
19,12,True,True,False,False,True,True,True,True,True,-9,-9,-2,-5,1,1,1,1,North
19,13,True,True,True,False,True,True,True,True,True,-9,-8,-3,-6,0,0,0,0,North
19,14,True,True,False,False,True,True,True,True,True,-8,-7,-2,-6,-1,-1,-1,0,North
19,15,False,True,False,True,True,True,True,True,True,-9,-6,-2,-6,-2,-2,-2,-1,West
18,15,False,False,True,True,True,True,True,True,True,-8,-5,-2,-4,-2,-2,-2,-1,West
17,15,False,False,True,True,True,True,True,True,True,-7,-4,-2,-3,-2,-1,-2,-2,West
16,15,False,False,True,True,True,True,True,True,True,-5,-2,-1,-1,-2,-1,-2,-2,West
15,15,True,False,True,True,True,True,True,True,True,-4,-1,-1,0,-2,0,-2,-2,West
14,15,False,True,True,True,True,True,False,True,True,-4,-12,-1,1,-2,-14,-2,-2,West
13,15,False,True,True,True,True,True,False,True,True,-3,-10,0,1,-2,-14,-2,-2,South
13,14,True,True,True,False,True,True,False,True,True,-3,-11,-1,1,-1,-13,-1,-1,South
13,13,True,False,True,True,True,True,False,False,True,-3,-12,-8,1,0,-12,-12,0,East
14,13,True,False,True,True,True,True,False,False,False,-3,-13,-8,-7,0,-12,-12,-12,West
13,13,True,False,True,True,True,True,False,False,False,-2,-12,-8,-5,0,-12,-12,-12,West
1,18,False,True,True,False,True,True,True,True,True,4,10,16,24,-9,-15,-12,-11,South
