@relation InstanceResultListener

@attribute Key_Dataset {'training_tutorial1.arff-weka.filters.unsupervised.attribute.Remove-R1-12,17-28,36-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last'}
@attribute Key_Run {1,2,3,4,5,6,7,8,9,10}
@attribute Key_Fold {1,2,3,4,5,6,7,8,9,10}
@attribute Key_Scheme {weka.classifiers.rules.ZeroR,weka.classifiers.functions.SimpleLinearRegression,weka.classifiers.lazy.IBk,weka.classifiers.rules.M5Rules,weka.classifiers.trees.RandomForest,weka.classifiers.trees.M5P,weka.classifiers.functions.LinearRegression,weka.classifiers.functions.SMOreg}
@attribute Key_Scheme_options {'','-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"','-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"','-M 4.0 -num-decimal-places 4','-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1','-S 0 -R 1.0E-8 -num-decimal-places 4','-C 1.0 -N 0 -I \"weka.classifiers.functions.supportVector.RegSMOImproved -T 0.001 -V -P 1.0E-12 -L 0.001 -W 1\" -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\"'}
@attribute Key_Scheme_version_ID {48055541465867954,1679336022895414137,-3080186098777067172,-1746114858746563180,1116839470751428698,-6118439039768244417,-3364580862046573747,-7149606251113102827}
@attribute Date_time numeric
@attribute Number_of_training_instances numeric
@attribute Number_of_testing_instances numeric
@attribute Mean_absolute_error numeric
@attribute Root_mean_squared_error numeric
@attribute Relative_absolute_error numeric
@attribute Root_relative_squared_error numeric
@attribute Correlation_coefficient numeric
@attribute Number_unclassified numeric
@attribute Percent_unclassified numeric
@attribute SF_prior_entropy numeric
@attribute SF_scheme_entropy numeric
@attribute SF_entropy_gain numeric
@attribute SF_mean_prior_entropy numeric
@attribute SF_mean_scheme_entropy numeric
@attribute SF_mean_entropy_gain numeric
@attribute Elapsed_Time_training numeric
@attribute Elapsed_Time_testing numeric
@attribute UserCPU_Time_training numeric
@attribute UserCPU_Time_testing numeric
@attribute UserCPU_Time_millis_training numeric
@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary string
@attribute measureNumRules numeric
@attribute measureOutOfBagError numeric
@attribute measureKernelEvaluations numeric
@attribute measureCacheHits numeric

@data
'training_tutorial1.arff-weka.filters.unsupervised.attribute.Remove-R1-12,17-28,36-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last',6,1,weka.classifiers.rules.M5Rules,'-M 4.0 -num-decimal-places 4',-1746114858746563180,20220329.1022,675,75,41.415084,55.02706,5.492554,6.392516,0.99802,0,0,?,?,?,?,?,?,0.025,0,0.015625,0,15.625,0,11627,85966,10966,?,?,?,2,?,?,?
'training_tutorial1.arff-weka.filters.unsupervised.attribute.Remove-R1-12,17-28,36-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last',6,2,weka.classifiers.rules.M5Rules,'-M 4.0 -num-decimal-places 4',-1746114858746563180,20220329.1022,675,75,47.503096,59.046201,7.622311,8.336085,0.996521,0,0,?,?,?,?,?,?,0.017,0,0.015625,0,15.625,0,10214,85966,10966,?,?,?,1,?,?,?
'training_tutorial1.arff-weka.filters.unsupervised.attribute.Remove-R1-12,17-28,36-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last',6,3,weka.classifiers.rules.M5Rules,'-M 4.0 -num-decimal-places 4',-1746114858746563180,20220329.1022,675,75,55.659038,74.188312,8.056225,9.343223,0.995593,0,0,?,?,?,?,?,?,0.017,0,0.015625,0,15.625,0,10214,85966,10966,?,?,?,1,?,?,?
'training_tutorial1.arff-weka.filters.unsupervised.attribute.Remove-R1-12,17-28,36-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last',6,4,weka.classifiers.rules.M5Rules,'-M 4.0 -num-decimal-places 4',-1746114858746563180,20220329.1022,675,75,48.580766,69.475928,6.651152,8.65327,0.996262,0,0,?,?,?,?,?,?,0.016,0,0.015625,0,15.625,0,10218,85966,10966,?,?,?,1,?,?,?
'training_tutorial1.arff-weka.filters.unsupervised.attribute.Remove-R1-12,17-28,36-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last',6,5,weka.classifiers.rules.M5Rules,'-M 4.0 -num-decimal-places 4',-1746114858746563180,20220329.1022,675,75,50.480975,72.083409,7.52915,9.561497,0.995483,0,0,?,?,?,?,?,?,0.02,0,0.015625,0,15.625,0,10218,85966,10966,?,?,?,1,?,?,?
'training_tutorial1.arff-weka.filters.unsupervised.attribute.Remove-R1-12,17-28,36-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last',6,6,weka.classifiers.rules.M5Rules,'-M 4.0 -num-decimal-places 4',-1746114858746563180,20220329.1022,675,75,47.954757,66.164989,6.277803,7.643526,0.997065,0,0,?,?,?,?,?,?,0.027,0,0.03125,0,31.25,0,11619,85966,10966,?,?,?,2,?,?,?
'training_tutorial1.arff-weka.filters.unsupervised.attribute.Remove-R1-12,17-28,36-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last',6,7,weka.classifiers.rules.M5Rules,'-M 4.0 -num-decimal-places 4',-1746114858746563180,20220329.1022,675,75,41.693289,59.953539,6.396041,8.129952,0.996664,0,0,?,?,?,?,?,?,0.03,0,0.03125,0,31.25,0,12011,85966,10966,?,?,?,2,?,?,?
'training_tutorial1.arff-weka.filters.unsupervised.attribute.Remove-R1-12,17-28,36-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last',6,8,weka.classifiers.rules.M5Rules,'-M 4.0 -num-decimal-places 4',-1746114858746563180,20220329.1022,675,75,46.496186,72.25363,6.587869,9.197151,0.995866,0,0,?,?,?,?,?,?,0.037,0,0.03125,0,31.25,0,13424,85966,10966,?,?,?,3,?,?,?
'training_tutorial1.arff-weka.filters.unsupervised.attribute.Remove-R1-12,17-28,36-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last',6,9,weka.classifiers.rules.M5Rules,'-M 4.0 -num-decimal-places 4',-1746114858746563180,20220329.1022,675,75,50.023228,65.642083,7.043294,8.031528,0.996695,0,0,?,?,?,?,?,?,0.026,0,0.03125,0,31.25,0,11211,85966,10966,?,?,?,2,?,?,?
'training_tutorial1.arff-weka.filters.unsupervised.attribute.Remove-R1-12,17-28,36-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last',6,10,weka.classifiers.rules.M5Rules,'-M 4.0 -num-decimal-places 4',-1746114858746563180,20220329.1022,675,75,38.92387,55.32993,6.079913,7.615536,0.997119,0,0,?,?,?,?,?,?,0.039,0,0.046875,0,46.875,0,13408,85966,10966,?,?,?,3,?,?,?
'training_tutorial1.arff-weka.filters.unsupervised.attribute.Remove-R1-12,17-28,36-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last',7,1,weka.classifiers.rules.M5Rules,'-M 4.0 -num-decimal-places 4',-1746114858746563180,20220329.1022,675,75,50.622484,62.348326,6.643223,7.111345,0.99749,0,0,?,?,?,?,?,?,0.015,0,0.015625,0,15.625,0,10214,85966,10966,?,?,?,1,?,?,?
'training_tutorial1.arff-weka.filters.unsupervised.attribute.Remove-R1-12,17-28,36-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last',7,2,weka.classifiers.rules.M5Rules,'-M 4.0 -num-decimal-places 4',-1746114858746563180,20220329.1022,675,75,48.864681,66.586431,6.98858,8.61819,0.996273,0,0,?,?,?,?,?,?,0.017,0,0.015625,0,15.625,0,10218,85966,10966,?,?,?,1,?,?,?
'training_tutorial1.arff-weka.filters.unsupervised.attribute.Remove-R1-12,17-28,36-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last',7,3,weka.classifiers.rules.M5Rules,'-M 4.0 -num-decimal-places 4',-1746114858746563180,20220329.1022,675,75,47.867989,63.177189,7.446992,8.477806,0.996413,0,0,?,?,?,?,?,?,0.04,0,0.03125,0,31.25,0,12011,85966,10966,?,?,?,2,?,?,?
'training_tutorial1.arff-weka.filters.unsupervised.attribute.Remove-R1-12,17-28,36-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last',7,4,weka.classifiers.rules.M5Rules,'-M 4.0 -num-decimal-places 4',-1746114858746563180,20220329.1022,675,75,42.861291,63.52719,6.142109,8.094582,0.996969,0,0,?,?,?,?,?,?,0.108,0,0.109375,0,109.375,0,36849,85966,10966,?,?,?,16,?,?,?
'training_tutorial1.arff-weka.filters.unsupervised.attribute.Remove-R1-12,17-28,36-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last',7,5,weka.classifiers.rules.M5Rules,'-M 4.0 -num-decimal-places 4',-1746114858746563180,20220329.1022,675,75,45.353163,69.898487,6.529864,8.924188,0.995981,0,0,?,?,?,?,?,?,0.027,0,0.03125,0,31.25,0,12011,85966,10966,?,?,?,2,?,?,?
'training_tutorial1.arff-weka.filters.unsupervised.attribute.Remove-R1-12,17-28,36-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last',7,6,weka.classifiers.rules.M5Rules,'-M 4.0 -num-decimal-places 4',-1746114858746563180,20220329.1022,675,75,50.133191,72.325721,7.158855,9.205435,0.995843,0,0,?,?,?,?,?,?,0.022,0,0.03125,0,31.25,0,11615,85966,10966,?,?,?,2,?,?,?
'training_tutorial1.arff-weka.filters.unsupervised.attribute.Remove-R1-12,17-28,36-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last',7,7,weka.classifiers.rules.M5Rules,'-M 4.0 -num-decimal-places 4',-1746114858746563180,20220329.1022,675,75,46.845328,62.778396,7.389293,8.188247,0.996604,0,0,?,?,?,?,?,?,0.016,0,0.015625,0,15.625,0,10218,85966,10966,?,?,?,1,?,?,?
'training_tutorial1.arff-weka.filters.unsupervised.attribute.Remove-R1-12,17-28,36-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last',7,8,weka.classifiers.rules.M5Rules,'-M 4.0 -num-decimal-places 4',-1746114858746563180,20220329.1022,675,75,53.081992,73.302344,7.600143,9.249031,0.995811,0,0,?,?,?,?,?,?,0.017,0,0.015625,0,15.625,0,10214,85966,10966,?,?,?,1,?,?,?
'training_tutorial1.arff-weka.filters.unsupervised.attribute.Remove-R1-12,17-28,36-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last',7,9,weka.classifiers.rules.M5Rules,'-M 4.0 -num-decimal-places 4',-1746114858746563180,20220329.1022,675,75,49.214269,74.420876,6.639929,9.060695,0.995918,0,0,?,?,?,?,?,?,0.056,0.001,0.046875,0,46.875,0,23542,85966,10966,?,?,?,9,?,?,?
'training_tutorial1.arff-weka.filters.unsupervised.attribute.Remove-R1-12,17-28,36-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last',7,10,weka.classifiers.rules.M5Rules,'-M 4.0 -num-decimal-places 4',-1746114858746563180,20220329.1022,675,75,42.402044,59.480983,6.20376,8.013909,0.996776,0,0,?,?,?,?,?,?,0.027,0,0.015625,0,15.625,0,11623,85966,10966,?,?,?,2,?,?,?
'training_tutorial1.arff-weka.filters.unsupervised.attribute.Remove-R1-12,17-28,36-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last',8,1,weka.classifiers.rules.M5Rules,'-M 4.0 -num-decimal-places 4',-1746114858746563180,20220329.1022,675,75,46.017906,57.328218,6.715462,7.552189,0.997097,0,0,?,?,?,?,?,?,0.032,0,0.03125,0,31.25,0,12007,85966,10966,?,?,?,2,?,?,?
'training_tutorial1.arff-weka.filters.unsupervised.attribute.Remove-R1-12,17-28,36-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last',8,2,weka.classifiers.rules.M5Rules,'-M 4.0 -num-decimal-places 4',-1746114858746563180,20220329.1022,675,75,49.126169,61.033995,7.685187,8.307581,0.996672,0,0,?,?,?,?,?,?,0.017,0,0.03125,0,31.25,0,10214,85966,10966,?,?,?,1,?,?,?
'training_tutorial1.arff-weka.filters.unsupervised.attribute.Remove-R1-12,17-28,36-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last',8,3,weka.classifiers.rules.M5Rules,'-M 4.0 -num-decimal-places 4',-1746114858746563180,20220329.1022,675,75,50.789761,67.575976,7.424275,8.580015,0.996473,0,0,?,?,?,?,?,?,0.023,0,0.015625,0,15.625,0,10218,85966,10966,?,?,?,1,?,?,?
'training_tutorial1.arff-weka.filters.unsupervised.attribute.Remove-R1-12,17-28,36-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last',8,4,weka.classifiers.rules.M5Rules,'-M 4.0 -num-decimal-places 4',-1746114858746563180,20220329.1022,675,75,35.894054,54.13765,5.225617,6.897986,0.997739,0,0,?,?,?,?,?,?,0.032,0,0.03125,0,31.25,0,12019,85966,10966,?,?,?,2,?,?,?
'training_tutorial1.arff-weka.filters.unsupervised.attribute.Remove-R1-12,17-28,36-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last',8,5,weka.classifiers.rules.M5Rules,'-M 4.0 -num-decimal-places 4',-1746114858746563180,20220329.1022,675,75,52.121246,78.141718,7.011079,9.370371,0.995807,0,0,?,?,?,?,?,?,0.04,0,0.046875,0,46.875,0,13424,85966,10966,?,?,?,3,?,?,?
'training_tutorial1.arff-weka.filters.unsupervised.attribute.Remove-R1-12,17-28,36-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last',8,6,weka.classifiers.rules.M5Rules,'-M 4.0 -num-decimal-places 4',-1746114858746563180,20220329.1022,675,75,51.338115,71.835577,7.574267,9.388405,0.995666,0,0,?,?,?,?,?,?,0.025,0,0.015625,0,15.625,0,11207,85966,10966,?,?,?,2,?,?,?
'training_tutorial1.arff-weka.filters.unsupervised.attribute.Remove-R1-12,17-28,36-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last',8,7,weka.classifiers.rules.M5Rules,'-M 4.0 -num-decimal-places 4',-1746114858746563180,20220329.1022,675,75,41.94044,70.748192,5.577816,8.439331,0.996536,0,0,?,?,?,?,?,?,0.088,0,0.09375,0,93.75,0,40678,85966,10966,?,?,?,21,?,?,?
'training_tutorial1.arff-weka.filters.unsupervised.attribute.Remove-R1-12,17-28,36-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last',8,8,weka.classifiers.rules.M5Rules,'-M 4.0 -num-decimal-places 4',-1746114858746563180,20220329.1022,675,75,48.344996,61.696741,6.960856,7.654442,0.997144,0,0,?,?,?,?,?,?,0.016,0,0.015625,0,15.625,0,10214,85966,10966,?,?,?,1,?,?,?
'training_tutorial1.arff-weka.filters.unsupervised.attribute.Remove-R1-12,17-28,36-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last',8,9,weka.classifiers.rules.M5Rules,'-M 4.0 -num-decimal-places 4',-1746114858746563180,20220329.1022,675,75,48.163856,66.690618,6.996285,8.46833,0.996404,0,0,?,?,?,?,?,?,0.016,0,0.015625,0,15.625,0,10218,85966,10966,?,?,?,1,?,?,?
'training_tutorial1.arff-weka.filters.unsupervised.attribute.Remove-R1-12,17-28,36-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last',8,10,weka.classifiers.rules.M5Rules,'-M 4.0 -num-decimal-places 4',-1746114858746563180,20220329.1022,675,75,40.488434,58.977173,5.877327,7.744974,0.99724,0,0,?,?,?,?,?,?,0.101,0,0.109375,0,109.375,0,37999,85966,10966,?,?,?,18,?,?,?
'training_tutorial1.arff-weka.filters.unsupervised.attribute.Remove-R1-12,17-28,36-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last',9,1,weka.classifiers.rules.M5Rules,'-M 4.0 -num-decimal-places 4',-1746114858746563180,20220329.1022,675,75,50.96546,77.12493,7.420134,10.076619,0.995017,0,0,?,?,?,?,?,?,0.045,0,0.046875,0,46.875,0,13553,85966,10966,?,?,?,4,?,?,?
'training_tutorial1.arff-weka.filters.unsupervised.attribute.Remove-R1-12,17-28,36-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last',9,2,weka.classifiers.rules.M5Rules,'-M 4.0 -num-decimal-places 4',-1746114858746563180,20220329.1022,675,75,42.227392,58.303455,6.943099,8.523594,0.996279,0,0,?,?,?,?,?,?,0.028,0,0.03125,0,31.25,0,11999,85966,10966,?,?,?,2,?,?,?
'training_tutorial1.arff-weka.filters.unsupervised.attribute.Remove-R1-12,17-28,36-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last',9,3,weka.classifiers.rules.M5Rules,'-M 4.0 -num-decimal-places 4',-1746114858746563180,20220329.1022,675,75,50.665382,71.054336,6.496734,8.0714,0.996743,0,0,?,?,?,?,?,?,0.024,0,0.015625,0,15.625,0,11631,85966,10966,?,?,?,2,?,?,?
'training_tutorial1.arff-weka.filters.unsupervised.attribute.Remove-R1-12,17-28,36-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last',9,4,weka.classifiers.rules.M5Rules,'-M 4.0 -num-decimal-places 4',-1746114858746563180,20220329.1022,675,75,38.79004,52.997822,5.633675,6.542221,0.997864,0,0,?,?,?,?,?,?,0.025,0.001,0.03125,0,31.25,0,11627,85966,10966,?,?,?,2,?,?,?
'training_tutorial1.arff-weka.filters.unsupervised.attribute.Remove-R1-12,17-28,36-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last',9,5,weka.classifiers.rules.M5Rules,'-M 4.0 -num-decimal-places 4',-1746114858746563180,20220329.1022,675,75,43.575626,63.24254,6.398603,8.434648,0.996431,0,0,?,?,?,?,?,?,0.022,0,0.015625,0,15.625,0,11607,85966,10966,?,?,?,2,?,?,?
'training_tutorial1.arff-weka.filters.unsupervised.attribute.Remove-R1-12,17-28,36-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last',9,6,weka.classifiers.rules.M5Rules,'-M 4.0 -num-decimal-places 4',-1746114858746563180,20220329.1022,675,75,56.663113,74.770615,7.728162,8.783807,0.996185,0,0,?,?,?,?,?,?,0.03,0,0.03125,0,31.25,0,11999,85966,10966,?,?,?,2,?,?,?
'training_tutorial1.arff-weka.filters.unsupervised.attribute.Remove-R1-12,17-28,36-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last',9,7,weka.classifiers.rules.M5Rules,'-M 4.0 -num-decimal-places 4',-1746114858746563180,20220329.1022,675,75,49.623835,71.227979,7.230994,9.094813,0.995937,0,0,?,?,?,?,?,?,0.016,0,0.015625,0,15.625,0,10218,85966,10966,?,?,?,1,?,?,?
'training_tutorial1.arff-weka.filters.unsupervised.attribute.Remove-R1-12,17-28,36-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last',9,8,weka.classifiers.rules.M5Rules,'-M 4.0 -num-decimal-places 4',-1746114858746563180,20220329.1022,675,75,44.635318,55.465469,6.567102,7.310886,0.99763,0,0,?,?,?,?,?,?,0.015,0,0.015625,0,15.625,0,10214,85966,10966,?,?,?,1,?,?,?
'training_tutorial1.arff-weka.filters.unsupervised.attribute.Remove-R1-12,17-28,36-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last',9,9,weka.classifiers.rules.M5Rules,'-M 4.0 -num-decimal-places 4',-1746114858746563180,20220329.1022,675,75,42.902985,58.703273,6.293554,7.648689,0.997158,0,0,?,?,?,?,?,?,0.075,0,0.046875,0,46.875,0,22557,85966,10966,?,?,?,8,?,?,?
'training_tutorial1.arff-weka.filters.unsupervised.attribute.Remove-R1-12,17-28,36-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last',9,10,weka.classifiers.rules.M5Rules,'-M 4.0 -num-decimal-places 4',-1746114858746563180,20220329.1022,675,75,51.491544,68.591895,7.190801,8.564273,0.996309,0,0,?,?,?,?,?,?,0.015,0,0.015625,0,15.625,0,10214,85966,10966,?,?,?,1,?,?,?
'training_tutorial1.arff-weka.filters.unsupervised.attribute.Remove-R1-12,17-28,36-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last',10,1,weka.classifiers.rules.M5Rules,'-M 4.0 -num-decimal-places 4',-1746114858746563180,20220329.1022,675,75,48.716674,66.312585,6.841227,8.041352,0.996706,0,0,?,?,?,?,?,?,0.045,0,0.046875,0,46.875,0,15577,85966,10966,?,?,?,4,?,?,?
'training_tutorial1.arff-weka.filters.unsupervised.attribute.Remove-R1-12,17-28,36-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last',10,2,weka.classifiers.rules.M5Rules,'-M 4.0 -num-decimal-places 4',-1746114858746563180,20220329.1022,675,75,48.578084,67.830407,6.947071,8.7145,0.996197,0,0,?,?,?,?,?,?,0.018,0,0.03125,0,31.25,0,10214,85966,10966,?,?,?,1,?,?,?
'training_tutorial1.arff-weka.filters.unsupervised.attribute.Remove-R1-12,17-28,36-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last',10,3,weka.classifiers.rules.M5Rules,'-M 4.0 -num-decimal-places 4',-1746114858746563180,20220329.1022,675,75,50.136361,71.099356,6.94752,8.474171,0.996432,0,0,?,?,?,?,?,?,0.017,0,0.015625,0,15.625,0,10218,85966,10966,?,?,?,1,?,?,?
'training_tutorial1.arff-weka.filters.unsupervised.attribute.Remove-R1-12,17-28,36-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last',10,4,weka.classifiers.rules.M5Rules,'-M 4.0 -num-decimal-places 4',-1746114858746563180,20220329.1022,675,75,51.490037,72.623616,7.45387,9.748312,0.994973,0,0,?,?,?,?,?,?,0.025,0,0.015625,0,15.625,0,10218,85966,10966,?,?,?,1,?,?,?
'training_tutorial1.arff-weka.filters.unsupervised.attribute.Remove-R1-12,17-28,36-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last',10,5,weka.classifiers.rules.M5Rules,'-M 4.0 -num-decimal-places 4',-1746114858746563180,20220329.1022,675,75,48.578728,57.056541,7.588127,7.777799,0.997086,0,0,?,?,?,?,?,?,0.022,0,0.03125,0,31.25,0,10214,85966,10966,?,?,?,1,?,?,?
'training_tutorial1.arff-weka.filters.unsupervised.attribute.Remove-R1-12,17-28,36-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last',10,6,weka.classifiers.rules.M5Rules,'-M 4.0 -num-decimal-places 4',-1746114858746563180,20220329.1022,675,75,54.592776,73.446781,7.905121,9.373677,0.995606,0,0,?,?,?,?,?,?,0.016,0,0.015625,0,15.625,0,10214,85966,10966,?,?,?,1,?,?,?
'training_tutorial1.arff-weka.filters.unsupervised.attribute.Remove-R1-12,17-28,36-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last',10,7,weka.classifiers.rules.M5Rules,'-M 4.0 -num-decimal-places 4',-1746114858746563180,20220329.1022,675,75,41.810692,48.495182,5.800468,6.079244,0.998506,0,0,?,?,?,?,?,?,0.015,0,0.015625,0,15.625,0,10218,85966,10966,?,?,?,1,?,?,?
'training_tutorial1.arff-weka.filters.unsupervised.attribute.Remove-R1-12,17-28,36-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last',10,8,weka.classifiers.rules.M5Rules,'-M 4.0 -num-decimal-places 4',-1746114858746563180,20220329.1022,675,75,48.04304,60.482899,6.923016,7.487664,0.997323,0,0,?,?,?,?,?,?,0.025,0,0.03125,0,31.25,0,11627,85966,10966,?,?,?,2,?,?,?
'training_tutorial1.arff-weka.filters.unsupervised.attribute.Remove-R1-12,17-28,36-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last',10,9,weka.classifiers.rules.M5Rules,'-M 4.0 -num-decimal-places 4',-1746114858746563180,20220329.1022,675,75,46.094604,62.354801,6.547758,7.737346,0.997048,0,0,?,?,?,?,?,?,0.016,0,0.015625,0,15.625,0,10218,85966,10966,?,?,?,1,?,?,?
'training_tutorial1.arff-weka.filters.unsupervised.attribute.Remove-R1-12,17-28,36-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last',10,10,weka.classifiers.rules.M5Rules,'-M 4.0 -num-decimal-places 4',-1746114858746563180,20220329.1022,675,75,50.728607,77.914355,7.6022,10.451016,0.994976,0,0,?,?,?,?,?,?,0.028,0,0.015625,0,15.625,0,12184,85966,10966,?,?,?,3,?,?,?
'training_tutorial1.arff-weka.filters.unsupervised.attribute.Remove-R1-12,17-28,36-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last',1,1,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20220329.1022,675,75,32.123464,59.284709,4.679852,7.731131,0.997306,0,0,?,?,?,?,?,?,0.229,0.014,0.21875,0,218.75,0,1968777,85966,10966,?,?,?,?,-1,?,?
'training_tutorial1.arff-weka.filters.unsupervised.attribute.Remove-R1-12,17-28,36-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last',1,2,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20220329.1022,675,75,30.845354,49.229868,4.558456,6.215744,0.998324,0,0,?,?,?,?,?,?,0.086,0.004,0.078125,0,78.125,0,1977990,85966,10966,?,?,?,?,-1,?,?
'training_tutorial1.arff-weka.filters.unsupervised.attribute.Remove-R1-12,17-28,36-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last',1,3,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20220329.1022,675,75,30.933605,47.00071,4.126646,5.432646,0.998499,0,0,?,?,?,?,?,?,0.088,0.003,0.09375,0,93.75,0,2005437,85966,10966,?,?,?,?,-1,?,?
'training_tutorial1.arff-weka.filters.unsupervised.attribute.Remove-R1-12,17-28,36-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last',1,4,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20220329.1022,675,75,31.93351,53.779,4.351953,6.459801,0.997914,0,0,?,?,?,?,?,?,0.093,0.004,0.09375,0,93.75,0,2000377,85966,10966,?,?,?,?,-1,?,?
'training_tutorial1.arff-weka.filters.unsupervised.attribute.Remove-R1-12,17-28,36-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last',1,5,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20220329.1022,675,75,27.96422,49.708709,4.316425,6.721569,0.997886,0,0,?,?,?,?,?,?,0.089,0.002,0.078125,0,78.125,0,2010637,85966,10966,?,?,?,?,-1,?,?
'training_tutorial1.arff-weka.filters.unsupervised.attribute.Remove-R1-12,17-28,36-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last',1,6,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20220329.1022,675,75,19.870052,38.444436,3.056804,5.193198,0.998631,0,0,?,?,?,?,?,?,0.092,0.004,0.09375,0,93.75,0,2053193,85966,10966,?,?,?,?,-1,?,?
'training_tutorial1.arff-weka.filters.unsupervised.attribute.Remove-R1-12,17-28,36-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last',1,7,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20220329.1022,675,75,36.575969,64.894719,5.352279,8.340025,0.996647,0,0,?,?,?,?,?,?,0.091,0.002,0.09375,0,93.75,0,2022198,85966,10966,?,?,?,?,-1,?,?
