@relation 'training_keyboard.arff-weka.filters.unsupervised.attribute.Remove-R1-12,17-28,36-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0'

@attribute ghost1_alive=True numeric
@attribute ghost2_alive=True numeric
@attribute ghost3_alive=True numeric
@attribute ghost4_alive=True numeric
@attribute ghost1_dist numeric
@attribute ghost2_dist numeric
@attribute ghost3_dist numeric
@attribute ghost4_dist numeric
@attribute pacdots_remaining numeric
@attribute nearestpacdot_dist numeric
@attribute currentTickScore numeric
@attribute nextTickScore numeric

@data
1,1,1,1,0.095238,0.115385,0.060606,0.297297,0.292576,0.111111,0.029731,187
1,1,1,1,0.095238,0.076923,0.060606,0.297297,0.28821,0.111111,0.055326,286
1,1,1,1,0.142857,0.076923,0.060606,0.351351,0.283843,0.111111,0.08092,685
1,0,0,1,0.095238,0,0,0.351351,0.283843,0.111111,0.184074,684
1,0,0,1,0.095238,0,0,0.351351,0.283843,0.166667,0.183816,683
1,0,0,1,0.095238,0.423077,0,0.324324,0.283843,0.111111,0.183557,682
1,0,0,1,0.095238,0,0,0.27027,0.283843,0.166667,0.183299,681
1,0,0,1,0.142857,0,0,0.243243,0.283843,0.166667,0.18304,680
1,0,0,1,0.142857,0.461538,0.272727,0.27027,0.283843,0.166667,0.182782,879
0,0,0,1,0,0.384615,0.212121,0.297297,0.283843,0.111111,0.23423,878
0,0,0,1,0,0.307692,0.212121,0.351351,0.283843,0.166667,0.233971,877
0,0,0,1,0,0.384615,0.242424,0.351351,0.283843,0.111111,0.233713,876
0,0,0,1,0.666667,0.384615,0.242424,0.405405,0.283843,0.111111,0.233454,975
0,0,0,1,0.666667,0.461538,0.272727,0,0.279476,0.111111,0.259049,1074
0,0,0,1,0.714286,0.538462,0.333333,0.351351,0.275109,0.111111,0.284643,1173
0,0,0,1,0.809524,0,0.393939,0,0.270742,0.111111,0.310238,1272
0,0,0,1,0.809524,0,0.424242,0,0.266376,0.111111,0.335832,1271
0,0,0,1,0.857143,0,0.454545,0,0.266376,0.111111,0.335574,1270
0,0,0,1,0.857143,0,0.424242,0,0.266376,0.111111,0.335315,1369
0,0,0,1,0.809524,0.576923,0.393939,0,0.262009,0.111111,0.36091,1468
0,0,0,1,0.714286,0.538462,0.393939,0,0.257642,0.111111,0.386505,1567
0,0,0,1,0.809524,0,0.424242,0,0.253275,0.111111,0.412099,1666
0,0,0,1,0,0,0.424242,0,0.248908,0.111111,0.437694,1765
0,0,0,1,0.904762,0,0.454545,0,0.244541,0.111111,0.463289,1864
0,0,0,1,0,0,0.484848,0.162162,0.240175,0.111111,0.488883,1963
0,0,0,1,1,0,0.545455,0.162162,0.235808,0.111111,0.514478,2062
0,0,0,1,0.904762,0,0.484848,0.162162,0.231441,0.111111,0.540072,2161
0,0,0,1,0.904762,0,0.545455,0,0.227074,0.111111,0.565667,2260
0,0,0,1,0.904762,0,0.575758,0.108108,0.222707,0.111111,0.591262,2359
0,0,0,1,0.952381,0,0.606061,0,0.218341,0.111111,0.616856,2358
0,0,0,1,0.952381,0.538462,0.575758,0,0.218341,0.111111,0.616598,2457
0,0,0,1,0.904762,0.5,0.515152,0,0.213974,0.111111,0.642192,2656
1,1,1,1,0.285714,0.230769,0.212121,0.405405,0.296943,0.111111,0.00698,-1
1,1,1,1,0.333333,0.269231,0.181818,0.378378,0.296943,0.111111,0.006722,-2
1,1,1,1,0.333333,0.230769,0.212121,0.351351,0.296943,0.111111,0.006463,-3
1,1,1,1,0.333333,0.269231,0.242424,0.351351,0.296943,0.111111,0.006205,-4
1,1,1,1,0.285714,0.307692,0.242424,0.351351,0.296943,0.111111,0.005946,-5
1,1,1,1,0.333333,0.269231,0.212121,0.324324,0.296943,0.111111,0.005688,-6
1,1,1,1,0.380952,0.307692,0.181818,0.324324,0.296943,0.111111,0.005429,93
1,1,1,1,0.380952,0.384615,0.212121,0.378378,0.292576,0.111111,0.031024,92
1,1,1,1,0.285714,0.346154,0.181818,0.378378,0.292576,0.166667,0.030765,91
1,1,1,1,0.190476,0.269231,0.121212,0.378378,0.292576,0.166667,0.030507,90
