@relation 'training_keyboard.arff-weka.filters.unsupervised.attribute.Remove-R1-3,11,25-28,33-34,37-weka.filters.unsupervised.attribute.Remove-R8-weka.filters.unsupervised.attribute.Remove-R24-weka.filters.unsupervised.attribute.AddExpression-Ea12-a1-Ndiff1_x-weka.filters.unsupervised.attribute.AddExpression-Ea14-a1-Ndiff2_x-weka.filters.unsupervised.attribute.AddExpression-Ea16-a1-Ndiff3_x-weka.filters.unsupervised.attribute.AddExpression-Ea18-a1-Ndiff4_x-weka.filters.unsupervised.attribute.AddExpression-Ea13-a2-Ndiff1_y-weka.filters.unsupervised.attribute.AddExpression-Ea15-a2-Ndiff2_y-weka.filters.unsupervised.attribute.AddExpression-Ea17-a2-Ndiff3_y-weka.filters.unsupervised.attribute.AddExpression-Ea19-a2-Ndiff4_y-weka.filters.unsupervised.attribute.Remove-R12-23'

@attribute pacman_pos_x numeric
@attribute pacman_pos_y numeric
@attribute legal_North {False,True}
@attribute legal_South {False,True}
@attribute legal_East {False,True}
@attribute legal_West {False,True}
@attribute legal_Stop {False,True}
@attribute ghost1_alive {False,True}
@attribute ghost2_alive {False,True}
@attribute ghost3_alive {False,True}
@attribute ghost4_alive {False,True}
@attribute pacman_action {East,North,South,Stop,West,None}
@attribute diff1_x numeric
@attribute diff2_x numeric
@attribute diff3_x numeric
@attribute diff4_x numeric
@attribute diff1_y numeric
@attribute diff2_y numeric
@attribute diff3_y numeric
@attribute diff4_y numeric

@data
9,1,False,False,True,True,True,True,True,True,True,West,-2,0,2,7,4,6,4,6
8,1,True,False,True,True,True,True,True,True,True,North,-2,0,2,7,4,6,4,6
8,2,True,True,False,False,True,True,True,True,True,North,-2,0,2,8,4,5,4,5
8,3,False,True,True,False,True,True,True,True,True,Stop,-2,0,2,8,2,4,3,4
8,3,False,True,True,False,True,True,True,True,True,East,-2,-1,1,8,3,4,3,4
9,3,True,False,True,True,True,True,True,True,True,North,-3,-3,0,8,2,4,4,4
9,4,True,True,False,False,True,True,True,True,True,North,-4,-3,0,8,1,3,2,3
9,5,True,True,True,True,True,True,True,False,True,North,-3,-2,-4,9,0,2,-4,2
9,6,True,True,True,False,True,True,True,False,True,North,-4,-1,-5,9,-1,1,-5,1
9,7,False,True,True,True,True,True,True,False,True,West,-3,-2,-4,9,-2,0,-6,-1
8,7,False,False,True,True,True,True,False,False,True,West,-3,-5,-3,10,-2,-6,-6,-1
7,7,False,False,True,True,True,True,False,False,True,West,-3,-4,-1,11,-2,-5,-6,0
6,7,False,True,True,False,True,True,False,False,True,South,-1,-3,-1,12,-2,-4,-6,0
6,6,True,True,False,False,True,True,False,False,True,South,0,-3,-2,11,-1,-4,-5,1
6,5,True,True,True,True,True,False,False,False,True,West,-5,-3,-3,11,-3,-2,-4,2
5,5,False,False,True,True,True,False,False,False,True,West,-4,-2,-2,11,-2,-3,-4,2
4,5,True,False,True,True,True,False,False,False,True,East,-3,-1,0,11,-3,-3,-4,2
5,5,False,False,True,True,True,False,False,False,True,East,-4,-2,-1,10,-3,-4,-4,1
6,5,True,True,True,True,True,False,False,False,True,North,-5,-3,-3,9,-3,-3,-4,1
6,6,True,True,False,False,True,False,False,False,True,North,-5,-3,-2,9,-4,-5,-5,0
6,7,False,True,True,False,True,False,False,False,True,Stop,-5,-3,-3,9,-4,-5,-6,-2
6,7,False,True,True,False,True,False,False,False,True,East,-5,-3,-3,9,-4,-6,-5,-1
7,7,False,False,True,True,True,False,False,False,True,East,-6,-4,-4,8,-5,-5,-4,0
8,7,False,False,True,True,True,False,False,False,True,East,-7,-5,-5,8,-4,-4,-4,0
9,7,False,True,True,True,True,False,False,False,True,East,-8,-5,-6,6,-3,-4,-4,0
10,7,False,True,True,True,True,False,False,False,True,East,-9,-6,-7,5,-4,-4,-5,-1
11,7,False,False,True,True,True,False,False,False,True,East,-10,-7,-8,4,-4,-4,-6,0
12,7,False,False,True,True,True,False,False,False,True,East,-11,-8,-9,4,-5,-4,-6,0
13,7,False,True,False,True,True,False,False,False,True,South,-12,-8,-10,3,-6,-4,-5,0
13,6,True,True,False,False,True,False,False,False,True,South,-12,-9,-10,3,-5,-3,-4,1
13,5,True,True,True,False,True,False,False,False,True,East,-12,-9,-10,2,-4,-2,-4,2
14,5,False,False,True,True,True,False,False,False,True,East,-13,-10,-10,2,-3,-2,-4,2
15,5,True,False,True,True,True,False,False,False,True,North,-14,-10,-11,1,-4,-2,-4,2
15,6,True,True,False,False,True,False,False,False,True,North,-14,-11,-10,2,-5,-3,-5,1
15,7,False,True,True,False,True,False,False,False,True,East,-14,-12,-11,1,-5,-4,-6,0
16,7,False,False,True,True,True,False,False,False,True,East,-15,-12,-12,1,-4,-4,-6,0
1,18,False,True,True,False,True,True,True,True,True,Stop,4,10,16,24,-9,-15,-12,-11
1,18,False,True,True,False,True,True,True,True,True,Stop,4,9,17,24,-8,-15,-12,-11
1,18,False,True,True,False,True,True,True,True,True,Stop,3,9,17,25,-8,-15,-13,-11
1,18,False,True,True,False,True,True,True,True,True,Stop,2,9,18,25,-8,-14,-13,-11
1,18,False,True,True,False,True,True,True,True,True,Stop,3,8,19,25,-8,-14,-13,-11
1,18,False,True,True,False,True,True,True,True,True,South,3,9,18,25,-9,-14,-13,-10
1,17,True,True,False,False,True,True,True,True,True,South,2,10,18,25,-8,-13,-11,-8
1,16,True,True,True,False,True,True,True,True,True,South,2,9,18,25,-8,-12,-10,-8
1,15,True,True,True,False,True,True,True,True,True,South,3,9,18,25,-7,-12,-9,-8
1,14,True,True,True,False,True,True,True,True,True,South,4,8,18,25,-6,-11,-9,-7
1,13,True,True,False,False,True,True,True,True,True,South,5,8,17,25,-5,-10,-8,-6
1,12,True,True,True,False,True,True,True,True,True,South,5,7,16,25,-3,-9,-7,-4
1,11,True,True,False,False,True,True,True,True,True,South,5,6,16,25,-2,-8,-5,-3
1,10,True,True,False,False,True,True,True,True,True,South,5,7,15,25,0,-7,-4,-3
1,9,True,True,False,False,True,True,True,True,True,South,4,7,14,26,1,-6,-3,-2
1,8,True,True,False,False,True,True,True,True,True,South,4,7,13,26,2,-5,-2,0
1,7,True,True,False,False,True,True,True,True,True,South,4,8,13,27,3,-4,-2,1
1,6,True,True,True,False,True,True,True,True,True,East,5,9,13,27,4,-3,-2,1
2,6,False,True,True,True,True,True,True,True,True,East,4,8,11,26,3,-3,-2,0
3,6,True,True,True,True,True,True,True,True,True,East,3,7,10,25,2,-3,-2,1
4,6,True,True,True,True,True,True,True,True,True,North,2,7,9,24,2,-3,-3,1
4,7,True,True,True,True,True,True,True,True,True,North,1,6,9,23,1,-4,-3,0
4,8,True,True,True,True,True,False,True,True,True,East,-3,6,10,23,-7,-4,-4,-1
5,8,True,True,True,True,True,False,True,True,True,East,-4,4,8,23,-7,-4,-4,-1
6,8,True,True,False,True,True,False,True,True,True,Stop,-5,3,7,22,-7,-4,-3,-2
6,8,True,True,False,True,True,False,True,True,True,South,-5,4,7,22,-7,-4,-3,-3
6,7,True,True,False,True,True,False,True,True,True,South,-5,5,7,22,-6,-3,-2,-2
6,6,True,False,True,True,True,False,True,True,True,East,-5,5,7,21,-5,-3,-1,-1
7,6,False,False,True,True,True,False,True,True,True,East,-6,4,6,20,-5,-3,-2,-2
8,6,True,True,True,True,True,False,True,True,True,East,-7,2,5,19,-5,-3,-1,-2
9,6,True,True,True,True,True,False,True,True,True,East,-8,0,4,18,-5,-3,-1,-1
10,6,True,True,True,True,True,False,True,True,True,South,-9,0,3,18,-5,-3,-2,-1
10,5,True,True,True,True,True,False,True,True,True,South,-9,-1,4,18,-4,-2,-1,-1
10,4,True,True,True,True,True,False,True,True,True,South,-9,-2,4,18,-3,-1,1,-1
10,3,True,False,True,True,True,False,True,True,True,Stop,-9,-2,3,18,-2,1,2,1
10,3,True,False,True,True,True,False,True,True,True,West,-9,-1,4,18,-2,1,2,0
9,3,True,False,True,True,True,False,True,True,True,North,-8,-1,4,19,-2,1,2,-1
9,4,True,True,True,True,True,False,True,True,True,North,-8,-1,4,19,-3,1,0,-2
9,5,True,True,True,True,True,False,True,True,True,North,-8,-1,4,18,-4,1,0,-3
9,6,True,True,True,True,True,False,True,True,True,North,-8,-1,4,19,-5,1,-2,-4
9,7,True,True,True,True,True,False,True,True,True,West,-8,-1,4,19,-6,1,-3,-4
8,7,True,True,True,False,True,False,False,True,True,Stop,-7,-5,5,20,-6,-6,-4,-5
8,7,True,True,True,False,True,False,False,True,True,Stop,-7,-5,5,19,-6,-6,-3,-5
8,7,True,True,True,False,True,False,False,True,True,North,-7,-5,6,19,-6,-6,-3,-4
8,8,True,True,True,False,True,False,False,True,True,North,-7,-5,6,20,-7,-7,-4,-5
8,9,True,True,True,False,True,False,False,True,True,East,-7,-5,6,19,-8,-8,-4,-6
9,9,True,True,True,True,True,False,False,True,True,East,-8,-6,4,18,-8,-8,-4,-5
10,9,True,True,True,True,True,False,False,True,True,North,-9,-7,3,17,-8,-8,-4,-6
10,10,True,True,True,True,True,False,False,True,True,North,-9,-7,3,17,-9,-9,-5,-7
10,11,True,True,True,True,True,False,False,True,True,North,-9,-7,3,18,-10,-10,-7,-8
10,12,True,True,True,True,True,False,False,True,True,East,-9,-7,3,18,-11,-11,-8,-9
11,12,False,True,True,True,True,False,False,True,True,East,-10,-8,2,16,-11,-11,-9,-9
12,12,False,False,True,True,True,False,False,True,True,East,-11,-9,1,15,-11,-11,-9,-8
13,12,False,True,True,True,True,False,False,True,True,East,-12,-10,1,14,-11,-11,-9,-7
14,12,True,True,True,True,True,False,False,True,True,South,-13,-11,1,13,-11,-11,-9,-7
14,11,True,True,True,True,True,False,False,True,True,South,-13,-11,2,13,-10,-10,-8,-5
14,10,True,True,True,True,True,False,False,True,True,South,-13,-11,2,14,-9,-9,-7,-4
14,9,True,True,False,True,True,False,False,True,True,South,-13,-11,2,14,-8,-8,-6,-3
14,8,True,True,True,True,True,False,False,True,True,South,-13,-11,2,13,-7,-7,-4,-2
14,7,True,True,False,True,True,False,False,True,True,South,-13,-11,3,13,-6,-6,-3,-2
14,6,True,True,True,True,True,False,False,True,True,South,-13,-11,2,14,-5,-5,-2,-1
14,5,True,True,False,True,True,False,False,True,True,South,-13,-11,2,14,-4,-4,-2,1
14,4,True,True,True,True,True,False,False,True,True,East,-13,-11,2,14,-3,-3,-1,3
15,4,False,True,True,True,True,False,False,True,True,East,-14,-12,1,13,-3,-3,0,4
16,4,False,True,True,True,True,False,False,False,True,East,-15,-13,-11,12,-3,-3,-3,4
17,4,True,True,True,True,True,False,False,False,True,East,-16,-14,-12,11,-3,-3,-3,3
18,4,True,True,True,True,True,False,False,False,True,East,-17,-15,-13,9,-3,-3,-3,3
19,4,True,True,True,True,True,False,False,False,True,North,-18,-16,-14,8,-3,-3,-3,3
19,5,True,True,True,True,True,False,False,False,True,North,-18,-16,-14,8,-4,-4,-4,1
19,6,False,True,True,True,True,False,False,False,True,East,-18,-16,-14,8,-5,-5,-5,1
20,6,False,True,True,True,True,False,False,False,True,East,-19,-17,-15,7,-5,-5,-5,0
21,6,False,False,True,True,True,False,False,False,True,East,-20,-18,-16,6,-5,-5,-5,0
22,6,False,False,True,True,True,False,False,False,True,East,-21,-19,-17,4,-5,-5,-5,0
23,6,True,True,True,True,True,False,False,False,True,East,-22,-20,-18,4,-5,-5,-5,0
24,6,True,True,True,True,True,False,False,False,True,East,-23,-21,-19,4,-5,-5,-5,0
25,6,True,True,True,True,True,False,False,False,True,East,-24,-22,-20,3,-5,-5,-5,1
26,6,True,True,True,True,True,False,False,False,True,East,-25,-23,-21,2,-5,-5,-5,2
27,6,True,True,True,True,True,False,False,False,True,North,-26,-24,-22,1,-5,-5,-5,1
27,7,True,True,True,True,True,False,False,False,True,North,-26,-24,-22,1,-6,-6,-6,1
27,8,True,True,True,True,True,False,False,False,True,East,-26,-24,-22,1,-7,-7,-7,1
28,8,True,True,False,True,True,False,False,False,True,Stop,-27,-25,-23,0,-7,-7,-7,1
28,8,True,True,False,True,True,False,False,False,True,North,-27,-25,-23,0,-7,-7,-7,2
28,9,True,True,False,True,True,False,False,False,True,North,-27,-25,-23,0,-8,-8,-8,1
28,10,True,True,False,True,True,False,False,False,True,North,-27,-25,-23,0,-9,-9,-9,1
9,1,False,False,True,True,True,True,True,True,True,Stop,-1,1,2,8,4,4,4,6
9,1,False,False,True,True,True,True,True,True,True,Stop,-2,1,1,8,4,4,4,6
9,1,False,False,True,True,True,True,True,True,True,Stop,-1,1,2,9,4,5,4,6
9,1,False,False,True,True,True,True,True,True,True,Stop,0,1,2,9,4,5,4,5
9,1,False,False,True,True,True,True,True,True,True,Stop,-1,1,2,9,4,6,4,4
9,1,False,False,True,True,True,True,True,True,True,West,-1,1,1,8,4,6,4,4
8,1,True,False,True,True,True,True,True,True,True,North,-1,1,2,8,4,6,5,4
8,2,True,True,False,False,True,True,True,True,True,North,-2,2,1,8,3,5,4,3
8,3,False,True,True,False,True,True,True,True,True,Stop,-2,2,2,8,3,3,3,2
8,3,False,True,True,False,True,True,True,True,True,East,-2,2,2,8,2,4,4,1
9,3,True,False,True,True,True,True,True,True,True,North,-3,0,0,7,1,4,4,1
9,4,True,True,False,False,True,True,True,True,True,North,-3,1,1,7,1,3,3,-1
9,5,True,True,True,True,True,True,True,True,True,North,-2,2,0,7,0,2,2,-2
9,6,True,True,True,False,True,True,True,True,True,North,-3,3,0,7,-1,1,1,-3
9,7,False,True,True,True,True,True,True,False,True,East,-4,2,-4,6,-2,0,-6,-4
10,7,False,True,True,True,True,True,False,False,True,East,-4,-7,-4,5,-2,-6,-6,-5
11,7,False,False,True,True,True,True,False,False,True,East,-5,-8,-6,4,-1,-5,-6,-5
12,7,False,False,True,True,True,True,False,False,True,West,-6,-9,-7,3,-1,-5,-6,-6
11,7,False,False,True,True,True,True,False,False,True,West,-5,-8,-6,5,-2,-5,-6,-6
10,7,False,True,True,True,True,True,False,False,True,West,-4,-7,-5,6,-3,-4,-6,-6
9,7,False,True,True,True,True,True,False,False,True,West,-3,-6,-3,6,-2,-4,-6,-6
8,7,False,False,True,True,True,True,False,False,True,West,-2,-5,-3,7,-2,-4,-6,-6
7,7,False,False,True,True,True,True,False,False,True,West,-1,-4,-3,8,-1,-3,-6,-6
6,7,False,True,True,False,True,True,False,False,True,South,0,-3,-1,9,-1,-3,-6,-5
6,6,True,True,False,False,True,False,False,False,True,South,-5,-3,0,9,-4,-3,-5,-3
6,5,True,True,True,True,True,False,False,False,True,North,-5,-3,-1,9,-3,-3,-4,-2
6,6,True,True,False,False,True,False,False,False,True,North,-5,-3,0,9,-5,-4,-5,-4
6,7,False,True,True,False,True,False,False,False,True,East,-5,-3,0,9,-5,-5,-5,-5
7,7,False,False,True,True,True,False,False,False,True,East,-6,-4,-1,8,-4,-6,-5,-4
8,7,False,False,True,True,True,False,False,False,True,East,-7,-5,-2,7,-5,-5,-6,-4
9,7,False,True,True,True,True,False,False,False,True,East,-8,-6,-2,6,-5,-4,-6,-4
10,7,False,True,True,True,True,False,False,False,True,East,-9,-7,-4,5,-6,-4,-6,-4
11,7,False,False,True,True,True,False,False,False,True,East,-10,-7,-5,4,-6,-4,-5,-4
12,7,False,False,True,True,True,False,False,False,True,East,-11,-7,-6,4,-5,-4,-6,-4
13,7,False,True,False,True,True,False,False,False,True,South,-12,-9,-7,3,-4,-4,-6,-3
13,6,True,True,False,False,True,False,False,False,True,South,-12,-10,-7,3,-3,-3,-4,-3
13,5,True,True,True,False,True,False,False,False,True,East,-12,-10,-7,2,-1,-3,-2,-2
14,5,False,False,True,True,True,False,False,False,True,East,-13,-11,-9,1,-1,-4,-2,-2
15,5,True,False,True,True,True,False,False,False,True,East,-14,-12,-9,0,0,-3,-2,-3
16,5,False,True,True,True,True,False,False,False,True,South,-15,-13,-11,-1,1,-4,-2,-3
16,4,True,True,False,False,True,False,False,False,True,South,-15,-13,-12,-1,2,-2,-1,-3
16,3,True,False,False,True,True,False,False,False,True,West,-15,-13,-12,-1,2,-1,0,-2
15,3,False,True,True,False,True,False,False,False,True,South,-14,-12,-10,0,3,0,0,-2
1,18,False,True,True,False,True,True,True,True,True,Stop,4,10,16,24,-9,-15,-12,-11
1,18,False,True,True,False,True,True,True,True,True,Stop,4,10,15,24,-10,-14,-12,-11
1,18,False,True,True,False,True,True,True,True,True,Stop,4,10,16,25,-11,-14,-12,-11
1,18,False,True,True,False,True,True,True,True,True,Stop,4,10,16,25,-12,-15,-13,-10
1,18,False,True,True,False,True,True,True,True,True,South,5,10,17,26,-12,-15,-13,-10
1,17,True,True,False,False,True,True,True,True,True,South,4,10,17,25,-11,-13,-12,-9
1,16,True,True,True,False,True,True,True,True,True,South,5,10,17,25,-10,-11,-12,-7
1,15,True,True,True,False,True,True,True,True,True,South,6,10,17,25,-9,-9,-10,-5
1,14,True,True,True,False,True,True,True,True,True,South,5,10,18,26,-8,-9,-9,-4
1,13,True,True,False,False,True,True,True,True,True,South,4,10,17,25,-7,-8,-8,-3
1,12,True,True,True,False,True,True,True,True,True,South,3,9,16,25,-6,-7,-7,-3
1,11,True,True,False,False,True,True,True,True,True,South,3,9,16,25,-4,-5,-7,-2
1,10,True,True,False,False,True,True,True,True,True,South,3,9,16,25,-2,-4,-5,-2
1,9,True,True,False,False,True,True,True,True,True,South,2,9,16,25,-1,-3,-4,-1
1,8,True,True,False,False,True,True,True,True,True,South,3,10,16,24,0,-2,-3,0
1,7,True,True,False,False,True,True,True,True,True,South,3,10,16,23,2,0,-2,1
1,6,True,True,True,False,True,True,True,True,True,East,3,10,16,23,2,2,-1,2
2,6,False,True,True,True,True,True,True,True,True,East,2,9,15,21,3,2,-2,2
3,6,True,True,True,True,True,True,True,True,True,East,1,8,14,20,3,3,-2,2
4,6,True,True,True,True,True,True,True,True,True,North,1,7,12,19,3,4,-2,1
4,7,True,True,True,True,True,True,True,True,True,North,1,6,12,20,1,3,-4,0
4,8,True,True,True,True,True,True,True,True,True,North,1,5,11,21,1,2,-5,-1
4,9,True,True,True,True,True,False,True,True,True,East,-3,5,11,21,-8,0,-5,-2
5,9,True,True,True,True,True,False,True,True,True,East,-4,4,10,19,-8,-1,-6,-2
6,9,True,True,False,True,True,False,True,True,True,Stop,-5,4,9,18,-8,-1,-6,-1
6,9,True,True,False,True,True,False,True,True,True,South,-5,5,9,19,-8,-1,-6,-1
6,8,True,True,False,True,True,False,True,True,True,South,-5,5,9,18,-7,-1,-4,0
6,7,True,True,False,True,True,False,True,True,True,South,-5,4,9,17,-6,0,-3,1
6,6,True,False,True,True,True,False,True,True,True,East,-5,5,8,16,-5,1,-2,2
7,6,False,False,True,True,True,False,True,True,True,East,-6,4,7,16,-5,1,-3,2
8,6,True,True,True,True,True,False,True,True,True,East,-7,3,7,16,-5,1,-3,2
9,6,True,True,True,True,True,False,True,True,True,East,-8,2,6,14,-5,1,-3,2
10,6,True,True,True,True,True,False,True,True,True,East,-9,1,4,13,-5,0,-3,1
11,6,True,True,False,True,True,False,False,True,True,North,-10,-8,4,12,-5,-5,-3,1
11,7,True,True,False,True,True,False,False,True,True,North,-10,-8,5,12,-6,-6,-4,1
11,8,True,True,False,True,True,False,False,True,True,North,-10,-8,6,12,-7,-7,-5,0
11,9,True,True,False,True,True,False,False,True,True,North,-10,-8,5,12,-8,-8,-6,0
11,10,True,True,False,True,True,False,False,True,True,North,-10,-8,6,12,-9,-9,-7,-2
11,11,True,True,False,True,True,False,False,True,True,North,-10,-8,6,12,-10,-10,-8,-4
11,12,False,True,True,True,True,False,False,True,True,East,-10,-8,6,12,-11,-11,-8,-6
12,12,False,False,True,True,True,False,False,True,True,East,-11,-9,5,11,-11,-11,-7,-5
13,12,False,True,True,True,True,False,False,True,True,South,-12,-10,5,10,-11,-11,-7,-4
13,11,True,True,True,False,True,False,False,True,True,South,-12,-10,4,11,-10,-10,-6,-3
13,10,True,True,True,False,True,False,False,True,True,South,-12,-10,4,12,-9,-9,-5,-2
13,9,True,True,True,False,True,False,False,True,True,South,-12,-10,4,12,-8,-8,-4,-1
13,8,True,True,True,False,True,False,False,True,True,East,-12,-10,4,11,-7,-7,-3,0
14,8,True,True,True,True,True,False,False,True,True,East,-13,-11,4,9,-7,-7,-3,0
15,8,False,False,True,True,True,False,False,True,True,East,-14,-12,2,8,-7,-7,-3,1
16,8,False,False,True,True,True,False,False,True,True,East,-15,-13,2,7,-7,-7,-3,0
17,8,False,False,True,True,True,False,False,True,True,East,-16,-14,1,6,-7,-7,-3,0
18,8,False,False,True,True,True,False,False,True,True,East,-17,-15,-1,4,-7,-7,-3,0
19,8,False,False,True,True,True,False,False,True,True,East,-18,-16,-2,2,-7,-7,-2,0
20,8,False,False,True,True,True,False,False,True,True,East,-19,-17,-3,2,-7,-7,-2,0
21,8,False,False,True,True,True,False,False,True,True,East,-20,-18,-4,1,-7,-7,-3,0
22,8,False,False,True,True,True,False,False,True,False,East,-21,-19,-5,-15,-7,-7,-2,-7
23,8,True,True,True,True,True,False,False,True,False,South,-22,-20,-6,-16,-7,-7,-3,-7
23,7,True,True,True,False,True,False,False,True,False,South,-22,-20,-6,-16,-6,-6,-3,-6
23,6,True,True,True,True,True,False,False,True,False,West,-22,-20,-6,-16,-5,-5,-1,-5
22,6,False,False,True,True,True,False,False,True,False,West,-21,-19,-5,-15,-5,-5,-2,-5
21,6,False,False,True,True,True,False,False,True,False,West,-20,-18,-4,-14,-5,-5,-3,-5
20,6,False,True,True,True,True,False,False,True,False,West,-19,-17,-3,-13,-5,-5,-2,-5
19,6,False,True,True,True,True,False,False,True,False,West,-18,-16,-2,-12,-5,-5,-3,-5
18,6,False,True,True,True,True,False,False,True,False,West,-17,-15,-2,-11,-5,-5,-3,-5
17,6,False,True,True,True,True,False,False,True,False,South,-16,-14,-1,-10,-5,-5,-2,-5
17,5,True,True,True,False,True,False,False,True,False,South,-16,-14,-1,-10,-4,-4,-2,-4
17,4,True,True,True,True,True,False,False,True,False,South,-16,-14,-2,-10,-3,-3,-1,-3
17,3,True,False,True,True,True,False,False,True,False,West,-16,-14,-2,-10,-2,-2,0,-2
4,12,False,True,True,True,True,True,True,True,True,Stop,5,7,15,18,-9,-5,0,-3
4,12,False,True,True,True,True,True,True,True,True,Stop,4,6,16,18,-9,-5,0,-3
4,12,False,True,True,True,True,True,True,True,True,Stop,5,6,15,19,-9,-5,0,-3
4,12,False,True,True,True,True,True,True,True,True,Stop,4,6,16,18,-9,-5,0,-3
4,12,False,True,True,True,True,True,True,True,True,Stop,3,5,15,18,-9,-5,0,-4
4,12,False,True,True,True,True,True,True,True,True,South,2,5,14,18,-9,-6,0,-4
4,11,True,True,True,True,True,True,True,True,True,South,3,5,15,18,-8,-4,1,-4
4,10,True,True,True,True,True,True,True,True,True,South,2,6,15,17,-7,-3,1,-3
4,9,True,True,True,True,True,True,True,True,True,South,2,5,15,16,-6,-2,3,-2
4,8,True,True,True,True,True,True,True,True,True,South,2,4,16,17,-4,-1,4,-1
4,7,True,True,True,True,True,True,True,True,True,East,1,4,16,18,-3,0,4,0
5,7,True,True,True,True,True,True,True,True,True,East,1,3,14,17,-3,1,4,-1
6,7,True,True,True,True,True,True,True,True,True,East,-1,2,13,17,-3,1,3,-1
7,7,True,True,True,True,True,True,True,True,True,East,-2,2,12,16,-2,1,3,-2
8,7,True,True,True,True,True,True,True,True,True,North,-3,1,12,15,-1,1,3,-2
8,8,True,True,True,True,True,True,True,True,True,North,-3,1,12,15,-1,-1,1,-4
8,9,True,True,True,True,True,True,True,True,True,East,-2,2,13,14,-2,-2,0,-5
9,9,True,True,True,True,True,True,True,True,True,South,-3,1,11,14,-1,-3,0,-5
9,8,True,True,True,True,True,True,True,True,True,South,-3,2,11,14,0,-2,0,-5
9,7,True,True,True,True,True,True,True,True,True,East,-3,2,11,14,1,0,1,-3
10,7,True,True,True,True,True,True,True,True,True,East,-5,1,11,13,1,0,1,-4
11,7,True,True,True,True,True,True,False,True,True,East,-6,-8,9,12,1,-6,1,-3
12,7,True,True,True,True,True,True,False,True,True,East,-7,-9,9,11,1,-6,1,-3
13,7,True,True,True,True,True,True,False,True,True,West,-8,-10,8,10,0,-6,2,-2
12,7,True,True,True,True,True,True,False,True,True,West,-7,-9,9,11,0,-6,1,-1
11,7,True,True,True,True,True,True,False,True,True,West,-6,-8,10,12,-1,-6,1,0
10,7,True,True,True,True,True,True,False,True,True,West,-4,-7,10,12,-1,-6,1,0
9,7,True,True,True,True,True,True,False,True,True,West,-3,-6,12,13,0,-6,1,1
8,7,True,True,True,True,True,True,False,True,True,West,-1,-5,12,14,0,-6,1,2
7,7,True,True,True,True,True,False,False,True,True,West,-6,-4,14,15,-6,-6,1,3
6,7,True,True,True,True,True,False,False,True,True,West,-5,-3,16,16,-6,-6,1,4
5,7,True,True,True,True,True,False,False,True,True,East,-4,-2,16,17,-6,-6,1,4
6,7,True,True,True,True,True,False,False,True,True,East,-5,-3,14,17,-6,-6,1,4
7,7,True,True,True,True,True,False,False,True,True,East,-6,-4,13,16,-6,-6,0,3
8,7,True,True,True,True,True,False,False,True,True,East,-7,-5,12,15,-6,-6,-1,3
9,7,True,True,True,True,True,False,False,True,True,East,-8,-6,11,14,-6,-6,0,2
10,7,True,True,True,True,True,False,False,True,True,East,-9,-7,11,12,-6,-6,0,2
11,7,True,True,True,True,True,False,False,True,True,East,-10,-8,11,10,-6,-6,0,2
12,7,True,True,True,True,True,False,False,True,True,East,-11,-9,9,9,-6,-6,0,3
13,7,True,True,True,True,True,False,False,True,True,East,-12,-10,8,8,-6,-6,0,4
14,7,True,True,True,True,True,False,False,True,True,East,-13,-11,8,7,-6,-6,0,5
15,7,True,True,True,True,True,False,False,True,True,East,-14,-12,7,6,-6,-6,-1,4
16,7,True,True,True,True,True,False,False,True,True,East,-15,-13,5,5,-6,-6,-1,5
17,7,True,True,True,True,True,False,False,True,True,East,-16,-14,5,5,-6,-6,-1,5
18,7,True,True,True,True,True,False,False,True,True,East,-17,-15,3,3,-6,-6,-1,5
19,7,True,True,True,True,True,False,False,True,True,East,-18,-16,1,2,-6,-6,-1,4
20,7,True,True,True,True,True,False,False,True,True,South,-19,-17,0,0,-6,-6,-2,4
20,6,True,True,True,True,True,False,False,True,True,South,-19,-17,0,1,-5,-5,-1,5
20,5,True,True,True,True,True,False,False,False,True,South,-19,-17,-15,1,-4,-4,-4,6
20,4,True,True,True,True,True,False,False,False,True,North,-19,-17,-15,1,-3,-3,-3,6
20,5,True,True,True,True,True,False,False,False,True,North,-19,-17,-15,0,-4,-4,-4,5
20,6,True,True,True,True,True,False,False,False,True,North,-19,-17,-15,1,-5,-5,-5,4
20,7,True,True,True,True,True,False,False,False,True,North,-19,-17,-15,2,-6,-6,-6,3
20,8,True,True,True,True,True,False,False,False,True,North,-19,-17,-15,2,-7,-7,-7,1
20,9,True,True,True,True,True,False,False,False,True,East,-19,-17,-15,2,-8,-8,-8,1
21,9,True,True,True,True,True,False,False,False,True,East,-20,-18,-16,1,-8,-8,-8,0
