@RELATION training_keyboard.arff

   @ATTRIBUTE ticks NUMERIC
   @ATTRIBUTE screen_dim_x NUMERIC
   @ATTRIBUTE screen_dim_y NUMERIC
   @ATTRIBUTE pacman_pos_x NUMERIC
   @ATTRIBUTE pacman_pos_y NUMERIC
   @ATTRIBUTE legal_North {False, True}
   @ATTRIBUTE legal_South {False, True}
   @ATTRIBUTE legal_East {False, True}
   @ATTRIBUTE legal_West {False, True}
   @ATTRIBUTE legal_Stop {False, True}
   @ATTRIBUTE pacman_dir {East, North, South, Stop, West}
   @ATTRIBUTE ghost_num NUMERIC
   @ATTRIBUTE ghost1_alive {False, True}
   @ATTRIBUTE ghost2_alive {False, True}
   @ATTRIBUTE ghost3_alive {False, True}
   @ATTRIBUTE ghost4_alive {False, True}
   @ATTRIBUTE ghost1_x NUMERIC
   @ATTRIBUTE ghost1_y NUMERIC
   @ATTRIBUTE ghost2_x NUMERIC
   @ATTRIBUTE ghost2_y NUMERIC
   @ATTRIBUTE ghost3_x NUMERIC
   @ATTRIBUTE ghost3_y NUMERIC
   @ATTRIBUTE ghost4_x NUMERIC
   @ATTRIBUTE ghost4_y NUMERIC
   @ATTRIBUTE ghost1_dir {East, North, South, Stop, West, None}
   @ATTRIBUTE ghost2_dir {East, North, South, Stop, West, None}
   @ATTRIBUTE ghost3_dir {East, North, South, Stop, West, None}
   @ATTRIBUTE ghost4_dir {East, North, South, Stop, West, None}
   @ATTRIBUTE ghost1_dist NUMERIC
   @ATTRIBUTE ghost2_dist NUMERIC
   @ATTRIBUTE ghost3_dist NUMERIC
   @ATTRIBUTE ghost4_dist NUMERIC
   @ATTRIBUTE pacdots_remaining NUMERIC
   @ATTRIBUTE nearestpacdot_dist NUMERIC
   @ATTRIBUTE currentTickScore NUMERIC
   @ATTRIBUTE pacman_action {East, North, South, Stop, West, None}
   @ATTRIBUTE nextTickScore NUMERIC

   @data
42, 30, 20, 7, 3, False, False, True, True, True, East, 4, False, False, True, True, 1, 1, 3, 1, 21, 4, 24, 9, Stop, Stop, North, South, -1, -1, 15, 22, 0, -1, 359, East, 358
43, 30, 20, 8, 3, True, False, True, True, True, East, 4, False, False, True, True, 1, 1, 3, 1, 21, 3, 24, 8, Stop, Stop, South, East, -1, -1, 13, 22, 0, -1, 358, East, 357
44, 30, 20, 9, 3, True, False, True, True, True, East, 4, False, False, True, True, 1, 1, 3, 1, 21, 3, 25, 8, Stop, Stop, South, West, -1, -1, 12, 20, 0, -1, 357, North, 356
45, 30, 20, 9, 4, True, True, True, True, True, North, 4, False, False, True, True, 1, 1, 3, 1, 22, 3, 24, 8, Stop, Stop, East, West, -1, -1, 14, 19, 0, -1, 356, North, 355
46, 30, 20, 9, 5, True, True, True, True, True, North, 4, False, False, True, True, 1, 1, 3, 1, 23, 3, 24, 8, Stop, Stop, East, West, -1, -1, 16, 17, 0, -1, 355, North, 354
47, 30, 20, 9, 6, True, True, True, True, True, North, 4, False, False, True, True, 1, 1, 3, 1, 22, 3, 23, 8, Stop, Stop, West, West, -1, -1, 16, 16, 0, -1, 354, North, 353
48, 30, 20, 9, 7, True, True, True, True, True, North, 4, False, False, True, True, 1, 1, 3, 1, 22, 4, 23, 8, Stop, Stop, North, North, -1, -1, 16, 16, 0, -1, 353, North, 352
49, 30, 20, 9, 8, True, True, True, True, True, North, 4, False, False, True, True, 1, 1, 3, 1, 22, 3, 23, 9, Stop, Stop, South, North, -1, -1, 18, 16, 0, -1, 352, North, 351
50, 30, 20, 9, 9, True, True, True, True, True, North, 4, False, False, True, True, 1, 1, 3, 1, 22, 3, 23, 10, Stop, Stop, South, North, -1, -1, 19, 15, 0, -1, 351, North, 350
51, 30, 20, 9, 10, True, True, True, True, True, North, 4, False, False, True, True, 1, 1, 3, 1, 22, 3, 23, 10, Stop, Stop, South, East, -1, -1, 20, 15, 0, -1, 350, North, 349
52, 30, 20, 9, 11, True, True, True, True, True, North, 4, False, False, True, True, 1, 1, 3, 1, 22, 3, 24, 10, Stop, Stop, South, East, -1, -1, 21, 16, 0, -1, 349, North, 348
53, 30, 20, 9, 12, True, True, True, True, True, North, 4, False, False, True, True, 1, 1, 3, 1, 23, 3, 24, 10, Stop, Stop, East, East, -1, -1, 23, 18, 0, -1, 348, East, 347
54, 30, 20, 10, 12, True, True, True, True, True, East, 4, False, False, True, True, 1, 1, 3, 1, 24, 3, 25, 10, Stop, Stop, East, South, -1, -1, 23, 18, 0, -1, 347, East, 346
55, 30, 20, 11, 12, False, True, True, True, True, East, 4, False, False, True, True, 1, 1, 3, 1, 24, 4, 25, 9, Stop, Stop, North, South, -1, -1, 21, 17, 0, -1, 346, East, 345
56, 30, 20, 12, 12, False, False, True, True, True, East, 4, False, False, True, True, 1, 1, 3, 1, 24, 3, 25, 9, Stop, Stop, South, South, -1, -1, 21, 17, 0, -1, 345, East, 344
57, 30, 20, 13, 12, False, True, True, True, True, East, 4, False, False, True, True, 1, 1, 3, 1, 24, 4, 25, 8, Stop, Stop, North, East, -1, -1, 19, 17, 0, -1, 344, South, 343
58, 30, 20, 13, 11, True, True, True, False, True, South, 4, False, False, True, True, 1, 1, 3, 1, 25, 4, 26, 8, Stop, Stop, East, East, -1, -1, 19, 17, 0, -1, 343, South, 342
59, 30, 20, 13, 10, True, True, True, False, True, South, 4, False, False, True, True, 1, 1, 3, 1, 25, 5, 27, 8, Stop, Stop, North, East, -1, -1, 17, 17, 0, -1, 342, South, 341
60, 30, 20, 13, 9, True, True, True, False, True, South, 4, False, False, True, True, 1, 1, 3, 1, 25, 6, 28, 8, Stop, Stop, North, West, -1, -1, 15, 15, 0, -1, 341, South, 340
61, 30, 20, 13, 8, True, True, True, False, True, South, 4, False, False, True, True, 1, 1, 3, 1, 24, 6, 27, 8, Stop, Stop, West, West, -1, -1, 13, 14, 0, -1, 340, South, 339
62, 30, 20, 13, 7, True, True, True, False, True, South, 4, False, False, True, True, 1, 1, 3, 1, 25, 6, 27, 8, Stop, Stop, East, East, -1, -1, 13, 16, 0, -1, 339, East, 338
63, 30, 20, 14, 7, True, True, False, True, True, East, 4, False, False, True, True, 1, 1, 3, 1, 25, 5, 28, 8, Stop, Stop, South, South, -1, -1, 13, 14, 0, -1, 338, Stop, 337
64, 30, 20, 14, 7, True, True, False, True, True, East, 4, False, False, True, True, 1, 1, 3, 1, 25, 5, 28, 7, Stop, Stop, South, South, -1, -1, 13, 14, 0, -1, 337, Stop, 336
65, 30, 20, 14, 7, True, True, False, True, True, East, 4, False, False, True, True, 1, 1, 3, 1, 26, 5, 28, 7, Stop, Stop, East, North, -1, -1, 14, 15, 0, -1, 336, Stop, 335
66, 30, 20, 14, 7, True, True, False, True, True, East, 4, False, False, True, True, 1, 1, 3, 1, 26, 6, 28, 8, Stop, Stop, North, North, -1, -1, 13, 15, 0, -1, 335, North, 334
67, 30, 20, 14, 8, True, True, True, True, True, North, 4, False, False, True, True, 1, 1, 3, 1, 26, 6, 28, 8, Stop, Stop, North, South, -1, -1, 14, 15, 0, -1, 334, East, 333
68, 30, 20, 15, 8, False, False, True, True, True, East, 4, False, False, True, True, 1, 1, 3, 1, 25, 6, 28, 7, Stop, Stop, West, South, -1, -1, 12, 14, 0, -1, 333, East, 332
69, 30, 20, 16, 8, False, False, True, True, True, East, 4, False, False, True, True, 1, 1, 3, 1, 25, 6, 28, 7, Stop, Stop, West, South, -1, -1, 11, 14, 0, -1, 332, East, 331
70, 30, 20, 17, 8, False, False, True, True, True, East, 4, False, False, True, True, 1, 1, 3, 1, 24, 6, 28, 6, Stop, Stop, West, North, -1, -1, 9, 12, 0, -1, 331, East, 330
71, 30, 20, 18, 8, False, False, True, True, True, East, 4, False, False, True, True, 1, 1, 3, 1, 24, 5, 28, 7, Stop, Stop, South, West, -1, -1, 9, 10, 0, -1, 330, East, 329
72, 30, 20, 19, 8, False, False, True, True, True, East, 4, False, False, True, True, 1, 1, 3, 1, 24, 5, 27, 7, Stop, Stop, South, South, -1, -1, 8, 10, 0, -1, 329, East, 328
73, 30, 20, 20, 8, False, False, True, True, True, East, 4, False, False, True, True, 1, 1, 3, 1, 24, 5, 27, 6, Stop, Stop, South, South, -1, -1, 7, 9, 0, -1, 328, East, 327
74, 30, 20, 21, 8, False, False, True, True, True, East, 4, False, False, True, True, 1, 1, 3, 1, 24, 6, 27, 6, Stop, Stop, North, West, -1, -1, 5, 7, 0, -1, 327, East, 326
75, 30, 20, 22, 8, False, False, True, True, True, East, 4, False, False, True, True, 1, 1, 3, 1, 24, 6, 26, 6, Stop, Stop, North, East, -1, -1, 4, 7, 0, -1, 326, East, 325
76, 30, 20, 23, 8, True, True, True, True, True, East, 4, False, False, True, True, 1, 1, 3, 1, 24, 6, 27, 6, Stop, Stop, North, North, -1, -1, 3, 5, 0, -1, 325, East, 324
77, 30, 20, 24, 8, True, True, True, True, True, East, 4, False, False, True, True, 1, 1, 3, 1, 24, 5, 27, 7, Stop, Stop, South, North, -1, -1, 3, 4, 0, -1, 324, East, 323
78, 30, 20, 25, 8, True, True, True, True, True, East, 4, False, False, True, True, 1, 1, 3, 1, 24, 6, 27, 7, Stop, Stop, North, North, -1, -1, 3, 2, 0, -1, 323, South, 322
79, 30, 20, 25, 7, True, True, True, True, True, South, 4, False, False, True, True, 1, 1, 3, 1, 25, 6, 27, 8, Stop, Stop, East, South, -1, -1, 1, 2, 0, -1, 322, South, 521
80, 30, 20, 25, 6, True, True, True, True, True, South, 4, False, False, False, True, 1, 1, 3, 1, 5, 1, 27, 7, Stop, Stop, Stop, East, -1, -1, -1, 4, 0, -1, 521, South, 520
81, 30, 20, 25, 5, True, True, True, True, True, South, 4, False, False, False, True, 1, 1, 3, 1, 5, 1, 28, 7, Stop, Stop, Stop, East, -1, -1, -1, 5, 0, -1, 520, South, 519
82, 30, 20, 25, 4, True, True, True, True, True, South, 4, False, False, False, True, 1, 1, 3, 1, 5, 1, 28, 7, Stop, Stop, Stop, West, -1, -1, -1, 5, 0, -1, 519, East, 518
83, 30, 20, 26, 4, True, True, True, True, True, East, 4, False, False, False, True, 1, 1, 3, 1, 5, 1, 27, 7, Stop, Stop, Stop, West, -1, -1, -1, 3, 0, -1, 518, East, 517
84, 30, 20, 27, 4, True, True, True, True, True, East, 4, False, False, False, True, 1, 1, 3, 1, 5, 1, 26, 7, Stop, Stop, Stop, West, -1, -1, -1, 4, 0, -1, 517, North, 516
85, 30, 20, 27, 5, True, True, True, True, True, North, 4, False, False, False, True, 1, 1, 3, 1, 5, 1, 26, 7, Stop, Stop, Stop, West, -1, -1, -1, 4, 0, -1, 516, North, 515
86, 30, 20, 27, 6, True, True, True, True, True, North, 4, False, False, False, True, 1, 1, 3, 1, 5, 1, 25, 7, Stop, Stop, Stop, East, -1, -1, -1, 2, 0, -1, 515, West, 514
87, 30, 20, 26, 6, True, True, True, True, True, West, 4, False, False, False, True, 1, 1, 3, 1, 5, 1, 26, 7, Stop, Stop, Stop, West, -1, -1, -1, 2, 0, -1, 514, North, 513
88, 30, 20, 26, 7, True, True, True, True, True, North, 4, False, False, False, True, 1, 1, 3, 1, 5, 1, 25, 7, Stop, Stop, Stop, West, -1, -1, -1, 2, 0, -1, 513, North, 512
89, 30, 20, 26, 8, True, True, True, True, True, North, 4, False, False, False, True, 1, 1, 3, 1, 5, 1, 24, 7, Stop, Stop, Stop, West, -1, -1, -1, 4, 0, -1, 512, North, 511
90, 30, 20, 26, 9, True, True, True, True, True, North, 4, False, False, False, True, 1, 1, 3, 1, 5, 1, 23, 7, Stop, Stop, Stop, North, -1, -1, -1, 4, 0, -1, 511, West, 510
91, 30, 20, 25, 9, True, True, True, True, True, West, 4, False, False, False, True, 1, 1, 3, 1, 5, 1, 23, 8, Stop, Stop, Stop, North, -1, -1, -1, 3, 0, -1, 510, South, 509
92, 30, 20, 25, 8, True, True, True, True, True, South, 4, False, False, False, True, 1, 1, 3, 1, 5, 1, 23, 8, Stop, Stop, Stop, South, -1, -1, -1, 3, 0, -1, 509, West, 508
93, 30, 20, 24, 8, True, True, True, True, True, West, 4, False, False, False, True, 1, 1, 3, 1, 5, 1, 23, 7, Stop, Stop, Stop, North, -1, -1, -1, 1, 0, -1, 508, West, 707
1, 20, 9, 9, 1, False, False, True, True, True, Stop, 4, True, True, True, True, 8, 5, 10, 5, 11, 5, 17, 7, None, None, None, None, 5, 5, 6, 14, 68, 1, 0, Stop, -1
2, 20, 9, 9, 1, False, False, True, True, True, Stop, 4, True, True, True, True, 8, 5, 10, 6, 11, 5, 17, 7, Stop, North, Stop, East, 5, 6, 6, 15, 68, 1, -1, Stop, -2
3, 20, 9, 9, 1, False, False, True, True, True, Stop, 4, True, True, True, True, 9, 5, 10, 6, 10, 5, 18, 7, East, North, West, West, 4, 6, 5, 14, 68, 1, -2, Stop, -3
4, 20, 9, 9, 1, False, False, True, True, True, Stop, 4, True, True, True, True, 10, 5, 9, 6, 10, 6, 17, 7, East, West, North, East, 5, 5, 6, 15, 68, 1, -3, Stop, -4
5, 20, 9, 9, 1, False, False, True, True, True, Stop, 4, True, True, True, True, 10, 5, 9, 6, 10, 7, 18, 7, East, West, North, West, 5, 5, 7, 14, 68, 1, -4, Stop, -5
6, 20, 9, 9, 1, False, False, True, True, True, Stop, 4, True, True, True, True, 9, 5, 9, 7, 11, 7, 17, 7, West, North, East, West, 4, 6, 8, 14, 68, 1, -5, West, 94
7, 20, 9, 8, 1, True, False, True, True, True, West, 4, True, True, True, True, 9, 5, 10, 7, 11, 7, 17, 7, West, East, East, East, 5, 8, 9, 16, 67, 1, 94, North, 93
8, 20, 9, 8, 2, True, True, False, False, True, North, 4, True, True, True, True, 10, 5, 10, 6, 12, 7, 18, 7, East, South, East, East, 5, 6, 9, 15, 67, 2, 93, North, 92
9, 20, 9, 8, 3, False, True, True, False, True, North, 4, True, True, True, True, 10, 5, 10, 6, 12, 7, 18, 7, East, South, East, East, 4, 5, 8, 14, 67, 2, 92, Stop, 91
10, 20, 9, 8, 3, False, True, True, False, True, North, 4, True, True, True, True, 10, 6, 10, 6, 11, 7, 18, 7, North, South, West, East, 5, 5, 7, 14, 67, 2, 91, Stop, 90
11, 20, 9, 8, 3, False, True, True, False, True, North, 4, True, True, True, True, 10, 7, 10, 7, 12, 7, 18, 7, North, North, East, West, 6, 6, 8, 13, 67, 2, 90, East, 89
12, 20, 9, 9, 3, True, False, True, True, True, East, 4, True, True, True, True, 10, 7, 11, 7, 12, 7, 17, 7, North, East, East, East, 5, 6, 7, 13, 67, 3, 89, North, 88
13, 20, 9, 9, 4, True, True, False, False, True, North, 4, True, True, True, True, 11, 7, 10, 7, 13, 7, 18, 7, East, West, East, South, 5, 4, 7, 11, 67, 2, 88, North, 87
14, 20, 9, 9, 5, True, True, True, True, True, North, 4, True, True, True, True, 10, 7, 11, 7, 13, 7, 18, 6, West, East, East, North, 3, 4, 6, 11, 67, 1, 87, North, 186
15, 20, 9, 9, 6, True, True, True, False, True, North, 4, True, True, True, True, 9, 7, 10, 7, 13, 7, 18, 7, West, West, East, South, 1, 2, 5, 9, 66, 1, 186, North, 485
16, 20, 9, 9, 7, False, True, True, True, True, North, 4, False, True, True, True, 1, 1, 10, 7, 13, 6, 18, 6, Stop, West, South, South, -1, 1, 5, 10, 65, 1, 485, East, 784
17, 20, 9, 10, 7, False, True, True, True, True, East, 4, False, False, True, True, 1, 2, 4, 1, 13, 7, 18, 6, North, East, North, South, 14, -1, 3, 9, 64, 1, 784, East, 883
18, 20, 9, 11, 7, False, False, True, True, True, East, 4, False, False, True, True, 1, 3, 3, 1, 12, 7, 18, 6, North, West, West, North, 14, -1, 1, 7, 63, 1, 883, East, 1182
19, 20, 9, 12, 7, False, False, True, True, True, East, 4, False, False, False, True, 1, 2, 3, 1, 6, 1, 18, 7, South, West, East, North, 16, -1, -1, 6, 62, 1, 1182, East, 1281
20, 20, 9, 13, 7, False, True, False, True, True, East, 4, False, False, False, True, 1, 2, 4, 1, 5, 1, 18, 7, South, East, West, North, 17, -1, -1, 5, 61, 1, 1281, South, 1380
21, 20, 9, 13, 6, True, True, False, False, True, South, 4, False, False, False, True, 1, 1, 5, 1, 5, 1, 18, 7, South, East, West, North, -1, -1, -1, 6, 60, 1, 1380, South, 1479
22, 20, 9, 13, 5, True, True, True, False, True, South, 4, False, False, False, True, 1, 1, 6, 1, 5, 1, 18, 7, South, East, West, North, -1, -1, -1, 7, 59, 1, 1479, East, 1578
23, 20, 9, 14, 5, False, False, True, True, True, East, 4, False, False, False, True, 1, 2, 6, 2, 6, 1, 18, 7, North, North, East, South, 16, 11, -1, 5, 58, 1, 1578, East, 1677
24, 20, 9, 15, 5, True, False, True, True, True, East, 4, False, False, False, True, 1, 1, 6, 2, 6, 2, 18, 6, South, North, North, South, -1, 12, 12, 3, 57, 1, 1677, North, 1776
25, 20, 9, 15, 6, True, True, False, False, True, North, 4, False, False, False, True, 1, 2, 6, 3, 6, 1, 18, 5, North, North, South, North, 18, 12, -1, 3, 56, 1, 1776, North, 1875
26, 20, 9, 15, 7, False, True, True, False, True, North, 4, False, False, False, True, 1, 3, 6, 4, 6, 2, 18, 6, North, North, North, South, 18, 12, 14, 5, 55, 1, 1875, East, 1974
27, 20, 9, 16, 7, False, False, True, True, True, East, 4, False, False, False, True, 1, 4, 6, 5, 6, 1, 18, 5, North, North, South, South, 18, 12, -1, 5, 54, 2, 1974, East, 1973
28, 20, 9, 17, 7, False, False, True, True, True, East, 4, False, False, False, True, 1, 3, 7, 5, 5, 1, 18, 4, South, East, West, South, 20, 12, -1, 4, 54, 2, 1973, East, 1972
29, 20, 9, 18, 7, False, True, False, True, True, East, 4, False, False, False, True, 1, 4, 6, 5, 4, 1, 18, 4, North, West, West, South, 20, 14, -1, 3, 54, 1, 1972, South, 2071
30, 20, 9, 18, 6, True, True, False, False, True, South, 4, False, False, False, True, 1, 3, 6, 4, 5, 1, 18, 4, South, South, East, South, 20, 14, -1, 3, 53, 1, 2071, South, 2170
31, 20, 9, 18, 5, True, True, False, True, True, South, 4, False, False, False, True, 1, 4, 6, 4, 6, 1, 18, 3, North, South, East, South, 18, 13, -1, 2, 52, 1, 2170, South, 2269
32, 20, 9, 18, 4, True, True, False, False, True, South, 4, False, False, False, True, 1, 3, 6, 3, 7, 1, 18, 3, South, South, East, South, 18, 13, -1, 2, 51, 1, 2269, South, 2368
33, 20, 9, 18, 3, True, True, False, False, True, South, 4, False, False, False, True, 1, 2, 6, 2, 6, 1, 18, 2, South, South, West, South, 18, 13, -1, 1, 50, 1, 2368, South, 2567
1, 20, 9, 9, 1, False, False, True, True, True, Stop, 4, True, True, True, True, 8, 5, 10, 5, 11, 5, 17, 7, None, None, None, None, 5, 5, 6, 14, 68, 1, 0, Stop, -1
2, 20, 9, 9, 1, False, False, True, True, True, Stop, 4, True, True, True, True, 7, 5, 10, 5, 10, 5, 17, 7, West, Stop, West, East, 6, 5, 5, 15, 68, 1, -1, Stop, -2
3, 20, 9, 9, 1, False, False, True, True, True, Stop, 4, True, True, True, True, 6, 5, 10, 6, 10, 6, 18, 7, West, North, North, East, 7, 6, 6, 15, 68, 1, -2, Stop, -3
4, 20, 9, 9, 1, False, False, True, True, True, Stop, 4, True, True, True, True, 6, 5, 10, 7, 9, 6, 18, 7, West, North, West, South, 7, 7, 5, 14, 68, 1, -3, Stop, -4
5, 20, 9, 9, 1, False, False, True, True, True, Stop, 4, True, True, True, True, 6, 6, 9, 7, 9, 6, 18, 6, North, West, West, South, 8, 6, 5, 14, 68, 1, -4, Stop, -5
6, 20, 9, 9, 1, False, False, True, True, True, Stop, 4, True, True, True, True, 6, 5, 10, 7, 10, 6, 18, 6, South, East, East, North, 7, 7, 6, 15, 68, 1, -5, Stop, -6
7, 20, 9, 9, 1, False, False, True, True, True, Stop, 4, True, True, True, True, 6, 5, 10, 7, 10, 5, 18, 7, South, East, South, West, 7, 7, 5, 14, 68, 1, -6, Stop, -7
8, 20, 9, 9, 1, False, False, True, True, True, Stop, 4, True, True, True, True, 6, 5, 10, 7, 10, 6, 17, 7, South, East, North, East, 7, 7, 6, 15, 68, 1, -7, West, 92
9, 20, 9, 8, 1, True, False, True, True, True, West, 4, True, True, True, True, 6, 4, 10, 6, 10, 7, 18, 7, South, South, North, West, 5, 7, 8, 15, 67, 1, 92, North, 91
10, 20, 9, 8, 2, True, True, False, False, True, North, 4, True, True, True, True, 6, 5, 10, 7, 11, 7, 17, 7, North, North, East, West, 5, 7, 8, 14, 67, 2, 91, North, 90
11, 20, 9, 8, 3, False, True, True, False, True, North, 4, True, True, True, True, 6, 4, 10, 7, 10, 7, 17, 7, South, North, West, West, 3, 6, 6, 13, 67, 2, 90, East, 89
12, 20, 9, 9, 3, True, False, True, True, True, East, 4, True, True, True, True, 6, 4, 11, 7, 10, 7, 17, 7, South, East, West, East, 4, 6, 5, 13, 67, 3, 89, East, 88
13, 20, 9, 10, 3, False, False, True, True, True, East, 4, True, True, True, True, 6, 5, 11, 7, 11, 7, 18, 7, North, East, East, West, 6, 5, 5, 11, 67, 2, 88, East, 87
14, 20, 9, 11, 3, False, True, False, True, True, East, 4, True, True, True, True, 6, 5, 10, 7, 11, 7, 17, 7, North, West, East, East, 7, 5, 4, 11, 67, 2, 87, Stop, 86
15, 20, 9, 11, 3, False, True, False, True, True, East, 4, True, True, True, True, 6, 5, 10, 7, 12, 7, 18, 7, North, West, East, West, 7, 5, 5, 10, 67, 2, 86, Stop, 85
16, 20, 9, 11, 3, False, True, False, True, True, East, 4, True, True, True, True, 6, 5, 10, 7, 12, 7, 17, 7, North, West, East, West, 7, 5, 5, 9, 67, 2, 85, West, 84
17, 20, 9, 10, 3, False, False, True, True, True, West, 4, True, True, True, True, 6, 4, 10, 6, 13, 7, 16, 7, South, South, East, East, 5, 3, 7, 11, 67, 2, 84, West, 83
18, 20, 9, 9, 3, True, False, True, True, True, West, 4, True, True, True, True, 6, 3, 10, 7, 12, 7, 17, 7, South, North, West, East, 3, 5, 7, 13, 67, 3, 83, North, 82
19, 20, 9, 9, 4, True, True, False, False, True, North, 4, True, True, True, True, 5, 3, 10, 6, 12, 7, 18, 7, West, South, West, East, 5, 3, 6, 12, 67, 2, 82, North, 81
20, 20, 9, 9, 5, True, True, True, True, True, North, 4, True, True, True, True, 4, 3, 10, 6, 11, 7, 18, 7, West, South, West, East, 7, 2, 4, 11, 67, 1, 81, West, 80
21, 20, 9, 8, 5, False, False, True, True, True, West, 4, True, True, True, True, 3, 3, 10, 7, 12, 7, 18, 7, West, North, East, West, 7, 4, 6, 11, 67, 2, 80, West, 79
22, 20, 9, 7, 5, False, False, True, True, True, West, 4, True, True, True, True, 3, 2, 11, 7, 11, 7, 17, 7, South, East, West, West, 7, 6, 6, 11, 67, 1, 79, West, 178
23, 20, 9, 6, 5, True, True, True, True, True, West, 4, True, True, True, True, 3, 2, 12, 7, 10, 7, 16, 7, South, East, West, East, 6, 8, 6, 13, 66, 1, 178, South, 277
24, 20, 9, 6, 4, True, True, False, False, True, South, 4, True, True, True, True, 3, 2, 11, 7, 9, 7, 17, 7, South, West, West, East, 5, 8, 6, 14, 65, 1, 277, South, 376
25, 20, 9, 6, 3, True, True, False, True, True, South, 4, True, True, True, True, 3, 1, 11, 7, 9, 7, 17, 7, South, West, West, East, -1, 9, 7, 16, 64, 1, 376, South, 475
26, 20, 9, 6, 2, True, True, False, False, True, South, 4, True, True, True, True, 3, 1, 11, 7, 8, 7, 18, 7, South, West, West, West, -1, 10, 7, 16, 63, 1, 475, South, 574
27, 20, 9, 6, 1, True, False, True, True, True, South, 4, True, True, True, True, 3, 2, 11, 7, 9, 7, 17, 7, North, West, East, West, 4, 11, 9, 17, 62, 1, 574, West, 673
28, 20, 9, 5, 1, False, False, True, True, True, West, 4, True, True, True, True, 3, 1, 11, 7, 8, 7, 17, 7, South, West, West, West, -1, 12, 9, 17, 61, 1, 673, West, 772
29, 20, 9, 4, 1, False, False, True, True, True, West, 4, True, True, True, True, 3, 2, 12, 7, 9, 7, 16, 7, North, East, East, West, 2, 14, 11, 17, 60, 1, 772, West, 1071
30, 20, 9, 3, 1, True, False, True, False, True, West, 4, False, True, True, True, 1, 1, 11, 7, 8, 7, 15, 7, Stop, West, West, East, -1, 14, 11, 19, 59, 1, 1071, North, 1170
31, 20, 9, 3, 2, True, True, False, False, True, North, 4, False, True, True, True, 1, 1, 11, 7, 8, 7, 16, 7, Stop, West, West, East, -1, 13, 10, 18, 58, 1, 1170, North, 1269
32, 20, 9, 3, 3, True, True, True, False, True, North, 4, False, True, True, True, 1, 2, 12, 7, 7, 7, 16, 7, North, East, West, West, 3, 13, 8, 16, 57, 1, 1269, East, 1368
33, 20, 9, 4, 3, False, False, True, True, True, East, 4, False, True, True, True, 1, 2, 13, 7, 8, 7, 15, 7, North, East, East, East, 4, 13, 8, 16, 56, 1, 1368, East, 1467
34, 20, 9, 5, 3, False, False, True, True, True, East, 4, False, True, True, True, 1, 3, 13, 6, 7, 7, 16, 7, North, South, West, East, 4, 11, 6, 15, 55, 2, 1467, East, 1466
35, 20, 9, 6, 3, True, True, False, True, True, East, 4, False, True, True, True, 1, 4, 13, 7, 8, 7, 16, 7, North, North, East, West, 6, 11, 6, 13, 55, 3, 1466, North, 1465
36, 20, 9, 6, 4, True, True, False, False, True, North, 4, False, True, True, True, 1, 5, 13, 6, 7, 7, 15, 7, North, South, West, West, 6, 9, 4, 12, 55, 2, 1465, North, 1464
37, 20, 9, 6, 5, True, True, True, True, True, North, 4, False, True, True, True, 1, 6, 13, 6, 6, 7, 15, 7, North, South, West, East, 6, 8, 2, 12, 55, 1, 1464, North, 1563
38, 20, 9, 6, 6, True, True, False, False, True, North, 4, False, True, True, True, 1, 5, 13, 5, 6, 7, 16, 7, South, South, West, East, 6, 8, 1, 11, 54, 1, 1563, North, 1862
39, 20, 9, 6, 7, False, True, True, False, True, North, 4, False, True, False, True, 1, 6, 14, 5, 5, 1, 16, 7, North, East, Stop, West, 6, 10, -1, 9, 53, 1, 1862, East, 1961
40, 20, 9, 7, 7, False, False, True, True, True, East, 4, False, True, False, True, 1, 6, 13, 5, 5, 1, 15, 7, North, West, Stop, East, 7, 8, -1, 9, 52, 1, 1961, East, 2060
41, 20, 9, 8, 7, False, False, True, True, True, East, 4, False, True, False, True, 1, 6, 14, 5, 5, 1, 16, 7, North, East, Stop, East, 8, 8, -1, 9, 51, 1, 2060, East, 2159
42, 20, 9, 9, 7, False, True, True, True, True, East, 4, False, True, False, True, 1, 6, 15, 5, 4, 1, 17, 7, North, East, West, East, 9, 8, -1, 9, 50, 1, 2159, East, 2258
43, 20, 9, 10, 7, False, True, True, True, True, East, 4, False, True, False, True, 1, 7, 15, 5, 3, 1, 18, 7, North, East, West, South, 9, 7, -1, 9, 49, 1, 2258, East, 2357
44, 20, 9, 11, 7, False, False, True, True, True, East, 4, False, True, False, True, 1, 6, 15, 5, 3, 1, 18, 6, South, East, West, South, 11, 6, -1, 9, 48, 1, 2357, East, 2456
45, 20, 9, 12, 7, False, False, True, True, True, East, 4, False, True, False, True, 1, 7, 15, 5, 3, 2, 18, 5, North, East, North, South, 11, 5, 14, 8, 47, 1, 2456, East, 2555
46, 20, 9, 13, 7, False, True, False, True, True, East, 4, False, True, False, True, 1, 6, 14, 5, 3, 3, 18, 5, South, West, North, West, 13, 3, 14, 6, 46, 1, 2555, South, 2654
47, 20, 9, 13, 6, True, True, False, False, True, South, 4, False, True, False, True, 1, 7, 14, 5, 3, 3, 17, 5, North, West, North, West, 13, 2, 13, 5, 45, 1, 2654, South, 2953
48, 20, 9, 13, 5, True, True, True, False, True, South, 4, False, False, False, True, 2, 7, 3, 1, 3, 3, 17, 5, East, Stop, North, East, 13, -1, 12, 5, 44, 1, 2953, East, 3052
