@relation 'training_tutorial1.arff-weka.filters.unsupervised.attribute.Remove-R1-12,17-28,36-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0'

@attribute ghost1_alive=True numeric
@attribute ghost2_alive=True numeric
@attribute ghost3_alive=True numeric
@attribute ghost4_alive=True numeric
@attribute ghost1_dist numeric
@attribute ghost2_dist numeric
@attribute ghost3_dist numeric
@attribute ghost4_dist numeric
@attribute pacdots_remaining numeric
@attribute nearestpacdot_dist numeric
@attribute currentTickScore numeric
@attribute nextTickScore numeric

@data
1,0,0,0,0.148148,0,0,0,0.454148,0.090909,0.742208,2364
1,0,0,0,0.148148,0,0,0,0.449782,0.090909,0.774351,2463
1,0,0,0,0.148148,0,0,0,0.445415,0.090909,0.806494,2562
1,0,0,0,0.148148,0,0,0,0.441048,0.090909,0.838636,2661
1,0,0,0,0.148148,0,0,0,0.436681,0.090909,0.870779,2660
1,0,0,0,0.111111,0,0,0,0.436681,0.090909,0.870455,2759
1,0,0,0,0.111111,0,0,0,0.432314,0.090909,0.902597,2858
1,0,0,0,0.111111,0,0,0,0.427948,0.090909,0.93474,2957
1,0,0,0,0.111111,0,0,0,0.423581,0.090909,0.966883,3056
1,0,0,0,0.111111,0,0,0,0.419214,0.090909,0.999026,3055
1,0,0,0,0.111111,0,0,0,0.419214,0.136364,0.998701,3054
1,0,0,0,0.111111,0,0,0,0.419214,0.090909,0.998377,3253
1,1,1,1,0.62963,0.538462,0.448276,0.444444,1,0.090909,0.006818,99
1,1,1,1,0.666667,0.615385,0.482759,0.416667,0.995633,0.090909,0.038961,198
1,1,1,1,0.62963,0.538462,0.413793,0.388889,0.991266,0.090909,0.071104,297
1,1,1,1,0.592593,0.461538,0.413793,0.361111,0.9869,0.090909,0.103247,396
1,1,1,1,0.62963,0.461538,0.413793,0.333333,0.982533,0.090909,0.13539,495
1,1,1,1,0.666667,0.538462,0.413793,0.333333,0.978166,0.090909,0.167532,594
1,1,1,1,0.666667,0.615385,0.448276,0.388889,0.973799,0.090909,0.199675,693
1,1,1,1,0.666667,0.615385,0.448276,0.333333,0.969432,0.090909,0.231818,792
1,1,1,1,0.592593,0.576923,0.448276,0.277778,0.965066,0.090909,0.263961,891
1,1,1,1,0.555556,0.5,0.448276,0.277778,0.960699,0.090909,0.296104,990
1,1,1,1,0.62963,0.5,0.517241,0.333333,0.956332,0.090909,0.328247,1089
1,1,1,1,0.666667,0.538462,0.551724,0.361111,0.951965,0.090909,0.36039,1188
1,1,1,1,0.666667,0.576923,0.551724,0.388889,0.947598,0.090909,0.392532,1287
1,1,1,1,0.666667,0.576923,0.517241,0.388889,0.943231,0.090909,0.424675,1386
1,1,1,1,0.62963,0.5,0.517241,0.388889,0.938865,0.090909,0.456818,1485
1,1,1,1,0.592593,0.423077,0.482759,0.388889,0.934498,0.090909,0.488961,1584
1,1,1,1,0.555556,0.423077,0.413793,0.388889,0.930131,0.090909,0.521104,1683
1,1,1,1,0.518519,0.346154,0.37931,0.333333,0.925764,0.090909,0.553247,1682
1,1,1,1,0.444444,0.346154,0.310345,0.333333,0.925764,0.136364,0.552922,1681
1,1,1,1,0.37037,0.346154,0.275862,0.305556,0.925764,0.136364,0.552597,1680
1,1,1,1,0.333333,0.346154,0.275862,0.25,0.925764,0.136364,0.552273,1679
1,1,1,1,0.259259,0.307692,0.275862,0.194444,0.925764,0.136364,0.551948,1678
1,1,1,1,0.259259,0.307692,0.206897,0.166667,0.925764,0.136364,0.551623,1677
1,1,1,1,0.333333,0.269231,0.275862,0.194444,0.925764,0.136364,0.551299,1676
1,1,1,1,0.259259,0.269231,0.206897,0.166667,0.925764,0.181818,0.550974,1675
1,1,1,1,0.185185,0.269231,0.172414,0.138889,0.925764,0.181818,0.550649,1674
1,1,1,1,0.185185,0.269231,0.137931,0.138889,0.925764,0.181818,0.550325,1673
1,1,1,1,0.111111,0.269231,0.137931,0.083333,0.925764,0.181818,0.55,1672
1,1,1,1,0.185185,0.230769,0.137931,0.083333,0.925764,0.227273,0.549675,1871
1,1,1,0,0.111111,0.307692,0.137931,0,0.925764,0.272727,0.614286,1870
1,1,1,0,0.074074,0.307692,0.103448,0,0.925764,0.272727,0.613961,2069
0,1,1,0,0,0.346154,0.068966,0,0.925764,0.227273,0.678571,2268
0,1,0,0,0,0.384615,0,0,0.925764,0.227273,0.743182,2267
0,1,0,0,0,0.307692,0,0,0.925764,0.227273,0.742857,2266
0,1,0,0,0,0.230769,0,0,0.925764,0.272727,0.742532,2265
0,1,0,0,0,0.230769,0,0,0.925764,0.272727,0.742208,2264
0,1,0,0,0,0.230769,0,0,0.925764,0.272727,0.741883,2263
0,1,0,0,0,0.230769,0,0,0.925764,0.227273,0.741558,2262
0,1,0,0,0.925926,0.153846,0,0,0.925764,0.181818,0.741234,2261
0,1,0,0,0,0.153846,0,0,0.925764,0.136364,0.740909,2260
0,1,0,0,0,0.076923,0,0,0.925764,0.090909,0.740584,2459
1,1,1,1,0.444444,0.384615,0.206897,0.111111,0.004367,0.363636,0.006818,-1
1,1,1,1,0.518519,0.384615,0.206897,0.083333,0.004367,0.318182,0.006494,-2
1,1,1,1,0.592593,0.307692,0.275862,0.055556,0.004367,0.363636,0.006169,197
1,1,1,0,0.592593,0.230769,0.344828,0,0.004367,0.409091,0.070779,196
1,1,1,0,0.518519,0.192308,0.275862,0,0.004367,0.454545,0.070455,195
1,1,1,0,0.518519,0.115385,0.344828,0,0.004367,0.5,0.07013,194
1,1,1,0,0.518519,0.076923,0.37931,0,0.004367,0.545455,0.069805,393
1,0,1,0,0.518519,0,0.448276,0,0.004367,0.590909,0.134416,392
1,0,1,0,0.518519,0,0.37931,0,0.004367,0.545455,0.134091,391
1,0,1,0,0.555556,0,0.310345,0,0.004367,0.5,0.133766,390
1,0,1,0,0.62963,0,0.275862,0,0.004367,0.454545,0.133442,389
1,0,1,0,0.62963,0,0.275862,0,0.004367,0.409091,0.133117,388
1,0,1,0,0.555556,0,0.241379,0,0.004367,0.363636,0.132792,387
1,0,1,0,0.555556,0,0.172414,0,0.004367,0.318182,0.132468,386
1,0,1,0,0.555556,0,0.172414,0,0.004367,0.363636,0.132143,385
1,0,1,0,0.555556,0,0.172414,0,0.004367,0.318182,0.131818,384
1,0,1,0,0.518519,0,0.137931,0,0.004367,0.363636,0.131494,383
1,0,1,0,0.444444,0,0.103448,0,0.004367,0.409091,0.131169,382
1,0,1,0,0.37037,0,0.103448,0,0.004367,0.454545,0.130844,581
1,0,0,0,0.333333,0,0,0,0.004367,0.5,0.195455,580
1,0,0,0,0.333333,0,0,0,0.004367,0.545455,0.19513,579
1,0,0,0,0.333333,0,0,0,0.004367,0.590909,0.194805,578
1,0,0,0,0.333333,0,0,0,0.004367,0.636364,0.194481,577
1,0,0,0,0.333333,0,0,0,0.004367,0.681818,0.194156,576
1,0,0,0,0.333333,0,0,0,0.004367,0.727273,0.193831,575
1,0,0,0,0.259259,0,0,0,0.004367,0.772727,0.193506,574
1,0,0,0,0.259259,0,0,0,0.004367,0.818182,0.193182,573
1,0,0,0,0.185185,0,0,0,0.004367,0.863636,0.192857,572
1,0,0,0,0.185185,0,0,0,0.004367,0.909091,0.192532,571
1,0,0,0,0.111111,0,0,0,0.004367,0.954545,0.192208,570
1,0,0,0,0.111111,0,0,0,0.004367,1,0.191883,569
1,0,0,0,0.111111,0,0,0,0.004367,0.954545,0.191558,768
1,1,1,1,0.62963,0.538462,0.448276,0.444444,1,0.090909,0.006818,99
1,1,1,1,0.666667,0.576923,0.517241,0.388889,0.995633,0.090909,0.038961,198
1,1,1,1,0.592593,0.576923,0.482759,0.361111,0.991266,0.090909,0.071104,297
1,1,1,1,0.555556,0.576923,0.448276,0.361111,0.9869,0.090909,0.103247,396
1,1,1,1,0.62963,0.576923,0.448276,0.333333,0.982533,0.090909,0.13539,495
1,1,1,1,0.666667,0.615385,0.517241,0.305556,0.978166,0.090909,0.167532,594
1,1,1,1,0.703704,0.653846,0.586207,0.361111,0.973799,0.090909,0.199675,693
1,1,1,1,0.62963,0.576923,0.517241,0.333333,0.969432,0.090909,0.231818,792
1,1,1,1,0.62963,0.576923,0.448276,0.333333,0.965066,0.090909,0.263961,891
1,1,1,1,0.555556,0.576923,0.448276,0.333333,0.960699,0.090909,0.296104,990
1,1,1,1,0.555556,0.653846,0.482759,0.388889,0.956332,0.090909,0.328247,1089
1,1,1,1,0.555556,0.730769,0.551724,0.444444,0.951965,0.090909,0.36039,1188
