@relation InstanceResultListener

@attribute Key_Dataset {'textdump.arff-weka.filters.unsupervised.attribute.Remove-R2-3,11-12,25-34',textdump.arff,'textdump.arff-weka.filters.unsupervised.attribute.Remove-R11-weka.filters.unsupervised.attribute.Remove-R2-3,10-22,25-26,28-31'}
@attribute Key_Run {1,2,3,4,5,6,7,8,9,10}
@attribute Key_Fold {1,2,3,4,5,6,7,8,9,10}
@attribute Key_Scheme {weka.classifiers.rules.ZeroR,weka.classifiers.bayes.NaiveBayes,weka.classifiers.lazy.IBk,weka.classifiers.rules.PART,weka.classifiers.trees.J48}
@attribute Key_Scheme_options {'','-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"','-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"','-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"','-C 0.25 -M 2'}
@attribute Key_Scheme_version_ID {48055541465867954,5995231201785697655,-3080186098777067172,8121455039782598361,-217733168393644444}
@attribute Date_time numeric
@attribute Number_of_training_instances numeric
@attribute Number_of_testing_instances numeric
@attribute Number_correct numeric
@attribute Number_incorrect numeric
@attribute Number_unclassified numeric
@attribute Percent_correct numeric
@attribute Percent_incorrect numeric
@attribute Percent_unclassified numeric
@attribute Kappa_statistic numeric
@attribute Mean_absolute_error numeric
@attribute Root_mean_squared_error numeric
@attribute Relative_absolute_error numeric
@attribute Root_relative_squared_error numeric
@attribute SF_prior_entropy numeric
@attribute SF_scheme_entropy numeric
@attribute SF_entropy_gain numeric
@attribute SF_mean_prior_entropy numeric
@attribute SF_mean_scheme_entropy numeric
@attribute SF_mean_entropy_gain numeric
@attribute KB_information numeric
@attribute KB_mean_information numeric
@attribute KB_relative_information numeric
@attribute True_positive_rate numeric
@attribute Num_true_positives numeric
@attribute False_positive_rate numeric
@attribute Num_false_positives numeric
@attribute True_negative_rate numeric
@attribute Num_true_negatives numeric
@attribute False_negative_rate numeric
@attribute Num_false_negatives numeric
@attribute IR_precision numeric
@attribute IR_recall numeric
@attribute F_measure numeric
@attribute Matthews_correlation numeric
@attribute Area_under_ROC numeric
@attribute Area_under_PRC numeric
@attribute Weighted_avg_true_positive_rate numeric
@attribute Weighted_avg_false_positive_rate numeric
@attribute Weighted_avg_true_negative_rate numeric
@attribute Weighted_avg_false_negative_rate numeric
@attribute Weighted_avg_IR_precision numeric
@attribute Weighted_avg_IR_recall numeric
@attribute Weighted_avg_F_measure numeric
@attribute Weighted_avg_matthews_correlation numeric
@attribute Weighted_avg_area_under_ROC numeric
@attribute Weighted_avg_area_under_PRC numeric
@attribute Unweighted_macro_avg_F_measure numeric
@attribute Unweighted_micro_avg_F_measure numeric
@attribute Elapsed_Time_training numeric
@attribute Elapsed_Time_testing numeric
@attribute UserCPU_Time_training numeric
@attribute UserCPU_Time_testing numeric
@attribute UserCPU_Time_millis_training numeric
@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary {'Number of rules: 140\n','Number of rules: 131\n','Number of rules: 149\n','Number of rules: 129\n','Number of rules: 127\n','Number of rules: 137\n','Number of rules: 128\n','Number of rules: 134\n','Number of rules: 135\n','Number of rules: 144\n','Number of rules: 143\n','Number of rules: 133\n','Number of rules: 130\n','Number of rules: 132\n','Number of rules: 146\n','Number of rules: 136\n','Number of rules: 139\n','Number of rules: 121\n','Number of rules: 124\n','Number of rules: 126\n','Number of rules: 145\n','Number of rules: 138\n','Number of rules: 119\n','Number of rules: 148\n','Number of rules: 147\n','Number of rules: 151\n','Number of rules: 5\n','Number of rules: 6\n','Number of rules: 8\n','Number of rules: 7\n','Number of rules: 9\n','Number of rules: 141\n','Number of rules: 120\n','Number of rules: 142\n','Number of rules: 153\n','Number of rules: 161\n','Number of rules: 155\n','Number of rules: 150\n','Number of rules: 125\n','Number of rules: 118\n','Number of leaves: 145\nSize of the tree: 289\n','Number of leaves: 135\nSize of the tree: 269\n','Number of leaves: 164\nSize of the tree: 327\n','Number of leaves: 149\nSize of the tree: 297\n','Number of leaves: 148\nSize of the tree: 295\n','Number of leaves: 152\nSize of the tree: 303\n','Number of leaves: 156\nSize of the tree: 311\n','Number of leaves: 142\nSize of the tree: 283\n','Number of leaves: 130\nSize of the tree: 259\n','Number of leaves: 141\nSize of the tree: 281\n','Number of leaves: 143\nSize of the tree: 285\n','Number of leaves: 154\nSize of the tree: 307\n','Number of leaves: 167\nSize of the tree: 333\n','Number of leaves: 155\nSize of the tree: 309\n','Number of leaves: 126\nSize of the tree: 251\n','Number of leaves: 137\nSize of the tree: 273\n','Number of leaves: 161\nSize of the tree: 321\n','Number of leaves: 153\nSize of the tree: 305\n','Number of leaves: 159\nSize of the tree: 317\n','Number of leaves: 139\nSize of the tree: 277\n','Number of leaves: 136\nSize of the tree: 271\n','Number of leaves: 151\nSize of the tree: 301\n','Number of leaves: 138\nSize of the tree: 275\n','Number of leaves: 150\nSize of the tree: 299\n','Number of leaves: 144\nSize of the tree: 287\n','Number of leaves: 147\nSize of the tree: 293\n','Number of leaves: 158\nSize of the tree: 315\n','Number of leaves: 129\nSize of the tree: 257\n','Number of leaves: 140\nSize of the tree: 279\n','Number of leaves: 170\nSize of the tree: 339\n','Number of leaves: 133\nSize of the tree: 265\n','Number of leaves: 128\nSize of the tree: 255\n','Number of leaves: 146\nSize of the tree: 291\n','Number of leaves: 134\nSize of the tree: 267\n','Number of leaves: 124\nSize of the tree: 247\n','Number of leaves: 7\nSize of the tree: 10\n','Number of leaves: 6\nSize of the tree: 8\n','Number of leaves: 5\nSize of the tree: 6\n','Number of leaves: 8\nSize of the tree: 12\n','Number of leaves: 9\nSize of the tree: 14\n','Number of leaves: 10\nSize of the tree: 16\n','Number of leaves: 6\nSize of the tree: 11\n','Number of leaves: 7\nSize of the tree: 13\n','Number of leaves: 8\nSize of the tree: 15\n','Number of leaves: 5\nSize of the tree: 9\n','Number of leaves: 138\nSize of the tree: 227\n','Number of leaves: 149\nSize of the tree: 249\n','Number of leaves: 157\nSize of the tree: 261\n','Number of leaves: 145\nSize of the tree: 249\n','Number of leaves: 153\nSize of the tree: 253\n','Number of leaves: 122\nSize of the tree: 203\n','Number of leaves: 134\nSize of the tree: 227\n','Number of leaves: 127\nSize of the tree: 213\n','Number of leaves: 152\nSize of the tree: 251\n','Number of leaves: 136\nSize of the tree: 231\n','Number of leaves: 116\nSize of the tree: 195\n','Number of leaves: 159\nSize of the tree: 265\n','Number of leaves: 142\nSize of the tree: 235\n','Number of leaves: 154\nSize of the tree: 247\n','Number of leaves: 152\nSize of the tree: 255\n','Number of leaves: 145\nSize of the tree: 241\n','Number of leaves: 166\nSize of the tree: 267\n','Number of leaves: 115\nSize of the tree: 189\n','Number of leaves: 140\nSize of the tree: 235\n','Number of leaves: 124\nSize of the tree: 207\n','Number of leaves: 137\nSize of the tree: 233\n','Number of leaves: 141\nSize of the tree: 241\n','Number of leaves: 155\nSize of the tree: 253\n','Number of leaves: 153\nSize of the tree: 257\n','Number of leaves: 146\nSize of the tree: 239\n','Number of leaves: 137\nSize of the tree: 229\n','Number of leaves: 170\nSize of the tree: 279\n','Number of leaves: 134\nSize of the tree: 219\n','Number of leaves: 130\nSize of the tree: 215\n','Number of leaves: 119\nSize of the tree: 197\n','Number of leaves: 145\nSize of the tree: 245\n','Number of leaves: 147\nSize of the tree: 241\n','Number of leaves: 154\nSize of the tree: 259\n','Number of leaves: 143\nSize of the tree: 241\n','Number of leaves: 139\nSize of the tree: 233\n','Number of leaves: 152\nSize of the tree: 259\n','Number of leaves: 155\nSize of the tree: 261\n','Number of leaves: 128\nSize of the tree: 211\n','Number of leaves: 131\nSize of the tree: 221\n','Number of leaves: 146\nSize of the tree: 243\n','Number of leaves: 140\nSize of the tree: 231\n','Number of leaves: 188\nSize of the tree: 307\n','Number of leaves: 136\nSize of the tree: 227\n','Number of leaves: 159\nSize of the tree: 249\n','Number of leaves: 170\nSize of the tree: 283\n','Number of leaves: 106\nSize of the tree: 183\n','Number of leaves: 132\nSize of the tree: 227\n','Number of leaves: 159\nSize of the tree: 261\n','Number of leaves: 156\nSize of the tree: 263\n','Number of leaves: 138\nSize of the tree: 231\n','Number of leaves: 120\nSize of the tree: 203\n','Number of leaves: 172\nSize of the tree: 283\n','Number of leaves: 149\nSize of the tree: 245\n','Number of leaves: 160\nSize of the tree: 263\n','Number of leaves: 158\nSize of the tree: 255\n','Number of leaves: 127\nSize of the tree: 217\n','Number of leaves: 173\nSize of the tree: 273\n','Number of leaves: 130\nSize of the tree: 219\n','Number of leaves: 164\nSize of the tree: 267\n','Number of leaves: 153\nSize of the tree: 245\n','Number of leaves: 161\nSize of the tree: 269\n','Number of leaves: 151\nSize of the tree: 249\n','Number of leaves: 177\nSize of the tree: 285\n','Number of leaves: 119\nSize of the tree: 209\n','Number of leaves: 140\nSize of the tree: 227\n','Number of leaves: 120\nSize of the tree: 199\n','Number of leaves: 137\nSize of the tree: 225\n','Number of leaves: 108\nSize of the tree: 187\n','Number of leaves: 144\nSize of the tree: 243\n','Number of leaves: 143\nSize of the tree: 233\n','Number of leaves: 116\nSize of the tree: 199\n','Number of leaves: 152\nSize of the tree: 243\n','Number of leaves: 148\nSize of the tree: 239\n','Number of leaves: 134\nSize of the tree: 223\n','Number of leaves: 150\nSize of the tree: 247\n','Number of leaves: 136\nSize of the tree: 223\n','Number of leaves: 126\nSize of the tree: 211\n','Number of leaves: 134\nSize of the tree: 231\n','Number of leaves: 122\nSize of the tree: 207\n','Number of leaves: 158\nSize of the tree: 263\n','Number of leaves: 132\nSize of the tree: 219\n','Number of leaves: 147\nSize of the tree: 245\n'}
@attribute measureNumRules numeric
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric

@data
'textdump.arff-weka.filters.unsupervised.attribute.Remove-R2-3,11-12,25-34',3,2,weka.classifiers.rules.PART,'-C 0.25 -M 2',8121455039782598361,20220319.2033,1028,115,75,40,0,65.217391,34.782609,0,0.501679,0.123106,0.309521,51.767874,89.833065,233.34719,25822.482309,-25589.135119,2.029106,224.543324,-222.514218,126.93223,1.103759,54.396297,0.823529,42,0.234375,15,0.765625,49,0.176471,9,0.736842,0.823529,0.777778,0.5854,0.814185,0.704249,0.652174,0.147996,0.852004,0.347826,0.638996,0.652174,0.640071,0.509523,0.80192,0.599613,0.591807,0.652174,0.104,0,0.109375,0,109.375,0,444022,213873,26708,79.130435,27.391304,'Number of rules: 133\n',133,?,?
'textdump.arff-weka.filters.unsupervised.attribute.Remove-R2-3,11-12,25-34',3,3,weka.classifiers.rules.PART,'-C 0.25 -M 2',8121455039782598361,20220319.2033,1028,115,76,39,0,66.086957,33.913043,0,0.526349,0.121882,0.300391,51.121496,86.93174,234.475156,18326.655056,-18092.1799,2.038914,159.362218,-157.323303,132.372323,1.151064,56.454733,0.76,38,0.2,13,0.8,52,0.24,12,0.745098,0.76,0.752475,0.558798,0.846308,0.751086,0.66087,0.135352,0.864648,0.33913,0.666332,0.66087,0.661293,0.528405,0.830389,0.662074,0.675261,0.66087,0.101,0.001,0.09375,0.015625,93.75,15.625,382043,213873,26708,85.217391,27.826087,'Number of rules: 127\n',127,?,?
'textdump.arff-weka.filters.unsupervised.attribute.Remove-R2-3,11-12,25-34',3,4,weka.classifiers.rules.PART,'-C 0.25 -M 2',8121455039782598361,20220319.2033,1029,114,65,49,0,57.017544,42.982456,0,0.400064,0.153319,0.347351,64.535936,100.924145,229.437383,30138.231555,-29908.794172,2.012609,264.370452,-262.357844,99.999082,0.877185,43.584476,0.6,30,0.28125,18,0.71875,46,0.4,20,0.625,0.6,0.612245,0.320356,0.715469,0.63559,0.570175,0.176609,0.823391,0.429825,0.575751,0.570175,0.572058,0.392222,0.751319,0.538023,0.520524,0.570175,0.106,0,0.109375,0,109.375,0,450375,214078,26503,75.438596,27.777778,'Number of rules: 143\n',143,?,?
'textdump.arff-weka.filters.unsupervised.attribute.Remove-R2-3,11-12,25-34',3,5,weka.classifiers.rules.PART,'-C 0.25 -M 2',8121455039782598361,20220319.2033,1029,114,66,48,0,57.894737,42.105263,0,0.376339,0.147787,0.350008,62.112766,101.52199,231.137717,35490.14958,-35259.011863,2.027524,311.317102,-309.289578,98.123583,0.860733,42.452433,0.8,40,0.375,24,0.625,40,0.2,10,0.625,0.8,0.701754,0.425,0.715313,0.592371,0.578947,0.209639,0.790361,0.421053,0.571143,0.578947,0.560675,0.391397,0.716565,0.487386,0.45491,0.578947,0.17,0,0.125,0,125,0,417973,214078,26503,70.175439,26.608187,'Number of rules: 135\n',135,?,?
'textdump.arff-weka.filters.unsupervised.attribute.Remove-R2-3,11-12,25-34',3,6,weka.classifiers.rules.PART,'-C 0.25 -M 2',8121455039782598361,20220319.2033,1029,114,71,43,0,62.280702,37.719298,0,0.448904,0.138798,0.321788,58.334976,93.33642,231.137717,23701.171262,-23470.033546,2.027524,207.905011,-205.877487,109.549838,0.960963,47.395916,0.84,42,0.296875,19,0.703125,45,0.16,8,0.688525,0.84,0.756757,0.540346,0.8475,0.851602,0.622807,0.175374,0.824626,0.377193,0.61264,0.622807,0.608542,0.46462,0.800921,0.612071,0.530918,0.622807,0.087,0,0.09375,0,93.75,0,397790,214078,26503,79.824561,30.555556,'Number of rules: 130\n',130,?,?
'textdump.arff-weka.filters.unsupervised.attribute.Remove-R2-3,11-12,25-34',3,7,weka.classifiers.rules.PART,'-C 0.25 -M 2',8121455039782598361,20220319.2033,1029,114,72,42,0,63.157895,36.842105,0,0.474539,0.13065,0.322549,54.910519,93.557124,231.137717,23695.160934,-23464.023218,2.027524,207.852289,-205.824765,114.62005,1.005439,49.589505,0.8,40,0.21875,14,0.78125,50,0.2,10,0.740741,0.8,0.769231,0.577651,0.845781,0.752285,0.631579,0.147053,0.852947,0.368421,0.630872,0.631579,0.625302,0.492263,0.80727,0.6025,0.537286,0.631579,0.117,0.002,0.109375,0.015625,109.375,15.625,426796,214078,26503,80.701754,28.80117,'Number of rules: 132\n',132,?,?
'textdump.arff-weka.filters.unsupervised.attribute.Remove-R2-3,11-12,25-34',3,8,weka.classifiers.rules.PART,'-C 0.25 -M 2',8121455039782598361,20220319.2033,1029,114,72,42,0,63.157895,36.842105,0,0.477635,0.132715,0.323994,55.778275,93.976313,231.137717,31186.074342,-30954.936626,2.027524,273.562056,-271.534532,113.062955,0.99178,48.91584,0.8,40,0.1875,12,0.8125,52,0.2,10,0.769231,0.8,0.784314,0.610216,0.838437,0.729828,0.631579,0.139787,0.860213,0.368421,0.640013,0.631579,0.632029,0.500252,0.770502,0.562092,0.58152,0.631579,0.117,0,0.109375,0,109.375,0,475348,214078,26503,74.561404,25.730994,'Number of rules: 146\n',146,?,?
'textdump.arff-weka.filters.unsupervised.attribute.Remove-R2-3,11-12,25-34',3,9,weka.classifiers.rules.PART,'-C 0.25 -M 2',8121455039782598361,20220319.2033,1029,114,73,41,0,64.035088,35.964912,0,0.49601,0.129311,0.319932,54.347793,92.79816,231.137717,23693.383372,-23462.245656,2.027524,207.836696,-205.809172,116.878135,1.025247,50.566449,0.72,36,0.1875,12,0.8125,52,0.28,14,0.75,0.72,0.734694,0.535183,0.823438,0.785026,0.640351,0.135564,0.864436,0.359649,0.646303,0.640351,0.6404,0.505491,0.807524,0.609144,0.560362,0.640351,0.091,0,0.09375,0,93.75,0,388127,214078,26503,80.701754,27.339181,'Number of rules: 133\n',133,?,?
'textdump.arff-weka.filters.unsupervised.attribute.Remove-R2-3,11-12,25-34',3,10,weka.classifiers.rules.PART,'-C 0.25 -M 2',8121455039782598361,20220319.2033,1029,114,72,42,0,63.157895,36.842105,0,0.48577,0.134641,0.328104,56.587872,95.168515,231.137717,30119.539384,-29888.401667,2.027524,264.206486,-262.178962,114.533914,1.004683,49.552239,0.76,38,0.171875,11,0.828125,53,0.24,12,0.77551,0.76,0.767677,0.589508,0.798594,0.696742,0.631579,0.132419,0.867581,0.368421,0.638715,0.631579,0.633375,0.499806,0.774855,0.549971,0.588237,0.631579,0.113,0.001,0.109375,0,109.375,0,415301,214078,26503,75.438596,27.046784,'Number of rules: 133\n',133,?,?
'textdump.arff-weka.filters.unsupervised.attribute.Remove-R2-3,11-12,25-34',4,1,weka.classifiers.rules.PART,'-C 0.25 -M 2',8121455039782598361,20220319.2033,1028,115,69,46,0,60,40,0,0.438369,0.135795,0.327352,57.166878,95.126996,232.323495,27981.566584,-27749.243089,2.020204,243.31797,-241.297766,114.980321,0.999829,49.491474,0.72549,37,0.234375,15,0.765625,49,0.27451,14,0.711538,0.72549,0.718447,0.490215,0.780331,0.700267,0.6,0.151663,0.848337,0.4,0.62315,0.6,0.605973,0.457606,0.791071,0.610655,0.532553,0.6,0.112,0.001,0.109375,0,109.375,0,437628,213873,26708,76.521739,27.536232,'Number of rules: 136\n',136,?,?
'textdump.arff-weka.filters.unsupervised.attribute.Remove-R2-3,11-12,25-34',4,2,weka.classifiers.rules.PART,'-C 0.25 -M 2',8121455039782598361,20220319.2033,1028,115,63,52,0,54.782609,45.217391,0,0.362609,0.15439,0.358447,64.756496,103.733006,234.475156,34435.366637,-34200.89148,2.038914,299.437971,-297.399056,94.470539,0.821483,40.290213,0.7,35,0.230769,15,0.769231,50,0.3,15,0.7,0.7,0.7,0.469231,0.826769,0.756945,0.547826,0.171744,0.828256,0.452174,0.551332,0.547826,0.544453,0.380282,0.739173,0.526892,0.459394,0.547826,0.106,0.001,0.109375,0,109.375,0,423088,213873,26708,71.304348,28.84058,'Number of rules: 130\n',130,?,?
'textdump.arff-weka.filters.unsupervised.attribute.Remove-R2-3,11-12,25-34',4,3,weka.classifiers.rules.PART,'-C 0.25 -M 2',8121455039782598361,20220319.2033,1028,115,64,51,0,55.652174,44.347826,0,0.392983,0.159322,0.36315,66.82549,105.093884,234.475156,33367.703464,-33133.228308,2.038914,290.153943,-288.115029,96.554935,0.839608,41.179175,0.58,29,0.215385,14,0.784615,51,0.42,21,0.674419,0.58,0.623656,0.373574,0.708,0.639534,0.556522,0.159064,0.840936,0.443478,0.571728,0.556522,0.553975,0.394083,0.737953,0.492957,0.504445,0.556522,0.094,0.001,0.09375,0,93.75,0,392595,213873,26708,73.043478,28.26087,'Number of rules: 131\n',131,?,?
'textdump.arff-weka.filters.unsupervised.attribute.Remove-R2-3,11-12,25-34',4,4,weka.classifiers.rules.PART,'-C 0.25 -M 2',8121455039782598361,20220319.2033,1029,114,81,33,0,71.052632,28.947368,0,0.583204,0.109525,0.289191,46.050744,83.919863,230.461078,22594.787243,-22364.326165,2.021588,198.199888,-196.1783,137.346939,1.204798,59.596588,0.84,42,0.25,16,0.75,48,0.16,8,0.724138,0.84,0.777778,0.585624,0.819375,0.708048,0.710526,0.13805,0.86195,0.289474,0.714474,0.710526,0.707009,0.589548,0.820989,0.646781,0.650248,0.710526,0.101,0.001,0.0625,0,62.5,0,442048,214078,26503,81.578947,27.192982,'Number of rules: 140\n',140,?,?
'textdump.arff-weka.filters.unsupervised.attribute.Remove-R2-3,11-12,25-34',4,5,weka.classifiers.rules.PART,'-C 0.25 -M 2',8121455039782598361,20220319.2033,1029,114,80,34,0,70.175439,29.824561,0,0.575651,0.113396,0.296284,47.658686,85.938847,231.137717,22602.847406,-22371.709689,2.027524,198.270591,-196.243067,133.525053,1.171272,57.768613,0.8,40,0.1875,12,0.8125,52,0.2,10,0.769231,0.8,0.784314,0.610216,0.839375,0.74617,0.701754,0.128452,0.871548,0.298246,0.709813,0.701754,0.700966,0.582921,0.817641,0.659621,0.684641,0.701754,0.098,0,0.109375,0,109.375,0,421702,214078,26503,81.578947,26.754386,'Number of rules: 144\n',144,?,?
'textdump.arff-weka.filters.unsupervised.attribute.Remove-R2-3,11-12,25-34',4,6,weka.classifiers.rules.PART,'-C 0.25 -M 2',8121455039782598361,20220319.2033,1029,114,74,40,0,64.912281,35.087719,0,0.492713,0.125396,0.314478,52.702158,91.2162,231.137717,26901.771837,-26670.634121,2.027524,235.980455,-233.952931,122.82955,1.077452,53.141284,0.82,41,0.28125,18,0.71875,46,0.18,9,0.694915,0.82,0.752294,0.535001,0.798594,0.691568,0.649123,0.163724,0.836276,0.350877,0.646684,0.649123,0.633262,0.499802,0.782084,0.583856,0.594445,0.649123,0.109,0,0.109375,0,109.375,0,468565,214078,26503,75.438596,25.730994,'Number of rules: 139\n',139,?,?
'textdump.arff-weka.filters.unsupervised.attribute.Remove-R2-3,11-12,25-34',4,7,weka.classifiers.rules.PART,'-C 0.25 -M 2',8121455039782598361,20220319.2033,1029,114,68,46,0,59.649123,40.350877,0,0.423926,0.139486,0.338555,58.624188,98.199864,231.137717,29062.242939,-28831.105222,2.027524,254.931956,-252.904432,104.64527,0.917941,45.273992,0.72,36,0.265625,17,0.734375,47,0.28,14,0.679245,0.72,0.699029,0.45205,0.809063,0.725336,0.596491,0.17239,0.82761,0.403509,0.591058,0.596491,0.590441,0.428929,0.772333,0.57063,0.515715,0.596491,0.097,0.001,0.09375,0,93.75,0,391436,214078,26503,76.315789,26.461988,'Number of rules: 128\n',128,?,?
'textdump.arff-weka.filters.unsupervised.attribute.Remove-R2-3,11-12,25-34',4,8,weka.classifiers.rules.PART,'-C 0.25 -M 2',8121455039782598361,20220319.2033,1029,114,57,57,0,50,50,0,0.29986,0.169561,0.365235,71.264123,105.938449,231.137717,36586.104283,-36354.966567,2.027524,320.930739,-318.903215,84.414136,0.740475,36.521143,0.58,29,0.28125,18,0.71875,46,0.42,21,0.617021,0.58,0.597938,0.30116,0.712031,0.642614,0.5,0.197936,0.802064,0.5,0.510456,0.5,0.497864,0.302998,0.717581,0.523841,0.420362,0.5,0.108,0.001,0.09375,0,93.75,0,413936,214078,26503,67.54386,29.239766,'Number of rules: 133\n',133,?,?
'textdump.arff-weka.filters.unsupervised.attribute.Remove-R2-3,11-12,25-34',4,9,weka.classifiers.rules.PART,'-C 0.25 -M 2',8121455039782598361,20220319.2033,1029,114,71,43,0,62.280702,37.719298,0,0.449893,0.133466,0.317813,56.093885,92.183469,231.137717,20481.341288,-20250.203572,2.027524,179.660888,-177.633365,112.591271,0.987643,48.711769,0.86,43,0.28125,18,0.71875,46,0.14,7,0.704918,0.86,0.774775,0.575789,0.856719,0.80324,0.622807,0.170738,0.829262,0.377193,0.610006,0.622807,0.608944,0.46891,0.821132,0.619755,0.547324,0.622807,0.12,0.001,0.109375,0,109.375,0,463795,214078,26503,83.333333,28.947368,'Number of rules: 135\n',135,?,?
'textdump.arff-weka.filters.unsupervised.attribute.Remove-R2-3,11-12,25-34',4,10,weka.classifiers.rules.PART,'-C 0.25 -M 2',8121455039782598361,20220319.2033,1029,114,61,53,0,53.508772,46.491228,0,0.343831,0.159248,0.356618,67.103772,103.74193,230.009751,20523.127497,-20293.117747,2.017629,180.027434,-178.009805,90.3827,0.792831,39.29516,0.647059,33,0.301587,19,0.698413,44,0.352941,18,0.634615,0.647059,0.640777,0.344882,0.738406,0.685759,0.535088,0.19309,0.80691,0.464912,0.531105,0.535088,0.532135,0.340465,0.768453,0.539112,0.484631,0.535088,0.095,0.001,0.09375,0,93.75,0,363219,214078,26503,81.578947,30.555556,'Number of rules: 121\n',121,?,?
'textdump.arff-weka.filters.unsupervised.attribute.Remove-R2-3,11-12,25-34',5,1,weka.classifiers.rules.PART,'-C 0.25 -M 2',8121455039782598361,20220319.2033,1028,115,67,48,0,58.26087,41.73913,0,0.408614,0.141692,0.327231,59.43076,94.699295,234.475156,22629.828415,-22395.353259,2.038914,196.781117,-194.742202,109.705226,0.953958,46.787569,0.76,38,0.261538,17,0.738462,48,0.24,12,0.690909,0.76,0.72381,0.494671,0.813538,0.6917,0.582609,0.168147,0.831853,0.417391,0.574229,0.582609,0.576813,0.418926,0.786199,0.572574,0.517002,0.582609,0.102,0.001,0.09375,0,93.75,0,391069,213873,26708,81.73913,30.869565,'Number of rules: 124\n',124,?,?
'textdump.arff-weka.filters.unsupervised.attribute.Remove-R2-3,11-12,25-34',5,2,weka.classifiers.rules.PART,'-C 0.25 -M 2',8121455039782598361,20220319.2033,1028,115,73,42,0,63.478261,36.521739,0,0.481871,0.130452,0.325076,54.71618,94.07565,234.475156,32260.63537,-32026.160213,2.038914,280.527264,-278.48835,119.960619,1.043136,51.161334,0.76,38,0.230769,15,0.769231,50,0.24,12,0.716981,0.76,0.737864,0.526324,0.792308,0.713827,0.634783,0.154199,0.845801,0.365217,0.648855,0.634783,0.635197,0.493455,0.772256,0.58954,0.596654,0.634783,0.104,0,0.109375,0,109.375,0,419218,213873,26708,73.913043,25.217391,'Number of rules: 136\n',136,?,?
'textdump.arff-weka.filters.unsupervised.attribute.Remove-R2-3,11-12,25-34',5,3,weka.classifiers.rules.PART,'-C 0.25 -M 2',8121455039782598361,20220319.2033,1028,115,71,44,0,61.73913,38.26087,0,0.463756,0.134119,0.322797,56.254451,93.416,234.475156,29049.560533,-28815.085377,2.038914,252.604874,-250.56596,115.932661,1.00811,49.443473,0.78,39,0.2,13,0.8,52,0.22,11,0.75,0.78,0.764706,0.577694,0.851692,0.788475,0.617391,0.139331,0.860669,0.382609,0.615446,0.617391,0.607535,0.478565,0.794847,0.596861,0.531474,0.617391,0.1,0,0.09375,0,93.75,0,389333,213873,26708,76.521739,28.550725,'Number of rules: 131\n',131,?,?
'textdump.arff-weka.filters.unsupervised.attribute.Remove-R2-3,11-12,25-34',5,4,weka.classifiers.rules.PART,'-C 0.25 -M 2',8121455039782598361,20220319.2033,1029,114,66,48,0,57.894737,42.105263,0,0.396559,0.146412,0.349795,61.788919,101.932567,228.309417,34417.875915,-34189.566498,2.002714,301.911192,-299.908478,99.832801,0.875726,43.726975,0.72549,37,0.269841,17,0.730159,46,0.27451,14,0.685185,0.72549,0.704762,0.453746,0.783069,0.709048,0.578947,0.178203,0.821797,0.421053,0.578183,0.578947,0.57775,0.406463,0.751016,0.530031,0.511927,0.578947,0.106,0,0.109375,0,109.375,0,435316,214078,26503,71.929825,25.584795,'Number of rules: 131\n',131,?,?
'textdump.arff-weka.filters.unsupervised.attribute.Remove-R2-3,11-12,25-34',5,5,weka.classifiers.rules.PART,'-C 0.25 -M 2',8121455039782598361,20220319.2033,1029,114,64,50,0,56.140351,43.859649,0,0.385113,0.150634,0.355472,63.4739,103.408447,230.009751,35495.28512,-35265.27537,2.017629,311.36215,-309.344521,100.100633,0.878076,43.520169,0.647059,33,0.253968,16,0.746032,47,0.352941,18,0.673469,0.647059,0.66,0.394815,0.752879,0.704205,0.561404,0.17556,0.82444,0.438596,0.572528,0.561404,0.562677,0.386456,0.749654,0.545196,0.533324,0.561404,0.091,0,0.078125,0,78.125,0,451830,214078,26503,71.052632,25.438596,'Number of rules: 144\n',144,?,?
'textdump.arff-weka.filters.unsupervised.attribute.Remove-R2-3,11-12,25-34',5,6,weka.classifiers.rules.PART,'-C 0.25 -M 2',8121455039782598361,20220319.2033,1029,114,61,53,0,53.508772,46.491228,0,0.358531,0.151732,0.344206,63.770867,99.838977,231.137717,27996.77815,-27765.640434,2.027524,245.585773,-243.558249,101.700483,0.892109,43.999951,0.54,27,0.28125,18,0.71875,46,0.46,23,0.6,0.54,0.568421,0.262679,0.733437,0.651402,0.535088,0.186507,0.813493,0.464912,0.563189,0.535088,0.543611,0.353832,0.769812,0.602316,0.538316,0.535088,0.12,0.001,0.125,0,125,0,444001,214078,26503,77.192982,28.947368,'Number of rules: 133\n',133,?,?
